key,0,1,2,3,4,5,6,7,8,9,10,11
532,84,0,100,100,100,100,50,30,100,100,100,15
533,84,0,100,100,100,100,50,30,100,100,100,15
534,84,0,100,100,100,100,50,30,100,100,100,15
535,85,0,100,100,100,100,50,30,100,100,100,15
536,85,0,100,100,100,100,50,30,100,100,100,15
537,85,0,100,100,100,100,50,30,100,100,100,15
538,85,0,100,100,100,100,50,30,100,100,100,15
539,85,0,100,100,100,100,50,30,100,100,100,15
540,86,0,100,100,100,100,50,30,100,100,100,15
541,86,0,100,100,100,100,50,30,100,100,100,15
542,86,0,100,100,100,100,50,30,100,100,100,15
543,86,0,100,100,100,100,50,30,100,100,100,15
544,86,0,100,100,100,100,50,30,100,100,100,15
545,87,0,100,100,100,100,50,30,100,100,100,15
546,87,0,100,100,100,100,50,30,100,100,100,15
547,87,0,100,100,100,100,50,30,100,100,100,15
548,87,0,100,100,100,100,50,30,100,100,100,15
549,87,0,100,100,100,100,50,30,100,100,100,15
550,88,0,100,100,100,100,50,30,100,100,100,15
551,88,0,100,100,100,100,50,30,100,100,100,15
552,88,0,100,100,100,100,50,30,100,100,100,15
553,88,0,100,100,100,100,50,30,100,100,100,15
554,88,0,100,100,100,100,50,30,100,100,100,15
555,89,0,100,100,100,100,50,30,100,100,100,15
556,89,0,100,100,100,100,50,30,100,100,100,15
557,89,0,100,100,100,100,50,30,100,100,100,15
558,89,0,100,100,100,100,50,30,100,100,100,15
559,89,0,100,100,100,100,50,30,100,100,100,15
560,90,0,100,100,100,100,50,30,100,100,100,15
561,90,0,100,100,100,100,50,30,100,100,100,15
562,90,0,100,100,100,100,50,30,100,100,100,15
563,90,0,100,100,100,100,50,30,100,100,100,15
564,90,0,100,100,100,100,50,30,100,100,100,15
565,90,0,100,100,100,100,50,30,100,100,100,15
566,90,0,100,100,100,100,50,30,100,100,100,15
567,90,0,100,100,100,100,50,30,100,100,100,15
568,90,0,100,100,100,100,50,30,100,100,100,15
569,90,0,100,100,100,100,50,30,100,100,100,15
570,90,0,100,100,100,100,50,30,100,100,100,15
571,90,0,100,100,100,100,50,30,100,100,100,15
572,90,0,100,100,100,100,50,30,100,100,100,15
573,90,0,100,100,100,100,50,30,100,100,100,15
574,90,0,100,100,100,100,50,30,100,100,100,15
575,90,0,100,100,100,100,50,30,100,100,100,15
576,90,0,100,100,100,100,50,30,100,100,100,15
577,90,0,100,100,100,100,50,30,100,100,100,15
578,90,0,100,100,100,100,50,30,100,100,100,15
579,90,0,100,100,100,100,50,30,100,100,100,15
580,90,0,100,100,100,100,50,30,100,100,100,15
581,90,0,100,100,100,100,50,30,100,100,100,15
582,90,0,100,100,100,100,50,30,100,100,100,15
583,90,0,100,100,100,100,50,30,100,100,100,15
584,90,0,100,100,100,100,50,30,100,100,100,15
585,90,0,100,100,100,100,50,30,100,100,100,15
586,90,0,100,100,100,100,50,30,100,100,100,15
587,90,0,100,100,100,100,50,30,100,100,100,15
588,90,0,100,100,100,100,50,30,100,100,100,15
589,90,0,100,100,100,100,50,30,100,100,100,15
590,90,0,100,100,100,100,50,30,100,100,100,15
591,90,0,100,100,100,100,50,30,100,100,100,15
592,90,0,100,100,100,100,50,30,100,100,100,15
593,90,0,100,100,100,100,50,30,100,100,100,15
594,90,0,100,100,100,100,50,30,100,100,100,15
595,90,0,100,100,100,100,50,30,100,100,100,15
596,90,0,100,100,100,100,50,30,100,100,100,15
597,90,0,100,100,100,100,50,30,100,100,100,15
598,90,0,100,100,100,100,50,30,100,100,100,15
599,90,0,100,100,100,100,50,30,100,100,100,15
600,90,0,100,100,100,100,50,30,100,100,100,15
601,90,0,100,100,100,100,50,30,100,100,100,15
602,90,0,100,100,100,100,50,30,100,100,100,15
603,90,0,100,100,100,100,50,30,100,100,100,15
604,90,0,100,100,100,100,50,30,100,100,100,15
605,90,0,100,100,100,100,50,30,100,100,100,15
606,90,0,100,100,100,100,50,30,100,100,100,15
607,90,0,100,100,100,100,50,30,100,100,100,15
608,90,0,100,100,100,100,50,30,100,100,100,15
609,90,0,100,100,100,100,50,30,100,100,100,15
610,90,0,100,100,100,100,50,30,100,100,100,15
611,90,0,100,100,100,100,50,30,100,100,100,15
612,90,0,100,100,100,100,50,30,100,100,100,15
613,90,0,100,100,100,100,50,30,100,100,100,15
614,90,0,100,100,100,100,50,30,100,100,100,15
615,90,0,100,100,100,100,50,30,100,100,100,15
616,90,0,100,100,100,100,50,30,100,100,100,15
617,90,0,100,100,100,100,50,30,100,100,100,15
618,90,0,100,100,100,100,50,30,100,100,100,15
619,90,0,100,100,100,100,50,30,100,100,100,15
620,90,0,100,100,100,100,50,30,100,100,100,15
621,90,0,100,100,100,100,50,30,100,100,100,15
622,90,0,100,100,100,100,50,30,100,100,100,15
623,90,0,100,100,100,100,50,30,100,100,100,15
624,90,0,100,100,100,100,50,30,100,100,100,15
625,90,0,100,100,100,100,50,30,100,100,100,15
626,90,0,100,100,100,100,50,30,100,100,100,15
627,90,0,100,100,100,100,50,30,100,100,100,15
628,90,0,100,100,100,100,50,30,100,100,100,15
629,90,0,100,100,100,100,50,30,100,100,100,15
630,90,0,100,100,100,100,50,30,100,100,100,15
631,90,0,100,100,100,100,50,30,100,100,100,15
632,90,0,100,100,100,100,50,30,100,100,100,15
633,90,0,100,100,100,100,50,30,100,100,100,15
634,90,0,100,100,100,100,50,30,100,100,100,15
635,90,0,100,100,100,100,50,30,100,100,100,15
636,90,0,100,100,100,100,50,30,100,100,100,15
637,90,0,100,100,100,100,50,30,100,100,100,15
638,90,0,100,100,100,100,50,30,100,100,100,15
639,90,0,100,100,100,100,50,30,100,100,100,15
640,90,0,100,100,100,100,50,30,100,100,100,15
641,90,0,100,100,100,100,50,30,100,100,100,15
642,90,0,100,100,100,100,50,30,100,100,100,15
643,90,0,100,100,100,100,50,30,100,100,100,15
644,90,0,100,100,100,100,50,30,100,100,100,15
645,90,0,100,100,100,100,50,30,100,100,100,15
646,90,0,100,100,100,100,50,30,100,100,100,15
647,90,0,100,100,100,100,50,30,100,100,100,15
648,90,0,100,100,100,100,50,30,100,100,100,15
649,90,0,100,100,100,100,50,30,100,100,100,15
650,90,0,100,100,100,100,50,30,100,100,100,15
