key,0,1,2,3,4
1097,"戦闘に関するシステムメッセージ",33,0,False,"採集場所の特質が、HQ獲得率に影響を及ぼした！"
1098,"戦闘に関するシステムメッセージ",33,0,False,"採集場所の特質が、採集回数に影響を及ぼした！"
1099,"戦闘に関するシステムメッセージ",33,0,False,"採集場所の特質が、獲得個数に影響を及ぼした！"
1100,"採集に関するシステムメッセージ",9,0,False,"プレパレーションの対象となる採集アイテムがなかった。"
1101,"システムからのメッセージ",1,0,False,"採集手帳に採掘師の頁が追加されました"
1102,"戦闘に関するシステムメッセージ",33,0,False,"採掘場の残り回数を1回復した！"
1103,"戦闘に関するシステムメッセージ",33,0,False,"岩場の残り回数を1回復した！"
1104,"戦闘に関するシステムメッセージ",33,0,False,"良木の残り回数を1回復した！"
1105,"戦闘に関するシステムメッセージ",33,0,False,"草刈場の残り回数を1回復した！"
1106,"採集に関するシステムメッセージ",9,0,False,"残り回数が上限に達しているため、「<Sheet(Action,IntegerParameter(1),0)/>」の効果は得られなかった。"
1107,"戦闘に関するシステムメッセージ",33,0,False,"採集場所の特質による効果が失われた……。"
1108,"採集に関するシステムメッセージ",9,0,False,"ステータス異常のため、釣りを始められません。"
1109,"採集に関するシステムメッセージ",9,0,False,"現在は釣りを始められません。"
1110,"採集過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<Sheet(PlaceName,IntegerParameter(1),0)/>で釣りを開始した。"
1111,"採集過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は釣りを終えた。"
1112,"採集過程/結果",1,0,False,"戦闘不能になったため、釣りが中断されました。"
1113,"採集過程/結果",1,0,False,"敵から攻撃を受けたため、釣りが中断されました。"
1114,"採集過程/結果",17,0,False,"魚類図鑑に<Sheet(Item,IntegerParameter(1),0)/>の情報を記録した！"
1115,"採集過程/結果",17,0,False,"釣り手帳に新しい釣り場「<Sheet(PlaceName,IntegerParameter(1),0)/>」の情報を記録した！"
1116,"採集過程/結果",1,0,False,"魚をフッキングした！"
1117,"採集過程/結果",17,0,False,"いつの間にか釣り餌をとられてしまった……。"
1118,"採集過程/結果",17,0,False,"いつの間にか<Sheet(Item,IntegerParameter(1),0)/>をロストしてしまった！"
1119,"採集過程/結果",17,0,False,"釣り針にかかった魚に逃げられてしまった……。"
1120,"採集過程/結果",17,0,False,"ラインブレイク！！"
1121,"採集過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は釣り上げた<Sheet(Item,IntegerParameter(1),0)/>を慎重に投げ込み、泳がせ釣りを試みた。"
1122,"システムからのメッセージ",1,0,False,"採集手帳に漁師の頁が追加されました"
1123,"採集に関するシステムメッセージ",8,0,False,"釣り餌を選んでいないので、釣りができません。"
1124,"採集過程/結果",17,0,False,"魚の気配は感じるが、ここで釣りをするすべが分からない……。"
1125,"採集過程/結果",17,0,False,"魚の気配は感じるが、どこに潜んでいるか見当もつかない……。"
1126,"採集過程/結果",17,0,False,"ここには魚がいないようだ……。"
1127,"採集過程/結果",17,0,False,"何もかからなかった……。
釣り餌が釣り場にあってないようだ。"
1128,"採集に関するシステムメッセージ",8,0,False,"このアクションは現在実行できません。"
1129,"採集過程/結果",9,0,False,"何もかからなかった……。"
1130,"採集過程/結果",17,0,False,"新しい釣り場「<Sheet(PlaceName,IntegerParameter(1),0)/>」を発見した！"
1131,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はステータス異常のため、製作を行えません。"
1132,"None",0,0,False,""
1133,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は敵から攻撃を受けたため、製作が中断されました。"
1134,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は所持品に空き枠がないため、製作を行えません。"
1135,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は木工師ではないため、製作は行えません。"
1136,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は鍛冶師ではないため、製作は行えません。"
1137,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は甲冑師ではないため、製作は行えません。"
1138,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は彫金師ではないため、製作は行えません。"
1139,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は革細工師ではないため、製作は行えません。"
1140,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は裁縫師ではないため、製作は行えません。"
1141,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は錬金術師ではないため、製作は行えません。"
1142,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は調理師ではないため、製作は行えません。"
1143,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はレベルが足りないため、製作が行えません。"
1144,"採集に関するシステムメッセージ",9,0,False,"素材が足りないため、製作が行えません。"
1145,"採集に関するシステムメッセージ",9,0,False,"クリスタルが足りないため、製作が行えません。"
1146,"採集に関するシステムメッセージ",9,0,False,"素材とクリスタルが足りないため、製作が行えません。"
1147,"採集に関するシステムメッセージ",9,0,False,"素材の選択が完了していないため、製作が行えません。"
1148,"採集に関するシステムメッセージ",9,0,False,"現在<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は製作が行えません。"
1149,"採集に関するシステムメッセージ",9,0,False,"ここでは製作はできません。"
1150,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<Sheet(Item,IntegerParameter(1),0)/>の製作を開始した。"
1151,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value>の製作を開始した。"
1152,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>の「<Sheet(CraftAction,IntegerParameter(1),0)/>」"
1153,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>の「<Sheet(CraftAction,IntegerParameter(1),0)/>」   大成功"
1154,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>の「<Sheet(CraftAction,IntegerParameter(1),0)/>」   成功"
1155,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>の「<Sheet(CraftAction,IntegerParameter(1),0)/>」   失敗"
1156,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<Sheet(Item,IntegerParameter(1),0)/>を完成させた！"
1157,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value>を完成させた！"
1158,"製作過程/結果",16,0,False,"<Sheet(Item,IntegerParameter(1),0)/>を完成させた！"
1159,"製作過程/結果",16,0,False,"<Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value>を完成させた！"
1160,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は製作に失敗した……"
1161,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は製作を中止した。"
1162,"製作過程/結果",1,0,False,"   作業が <Value>IntegerParameter(1)</Value>進んだ。"
1163,"製作過程/結果",1,0,False,"   作業が <Value>IntegerParameter(1)</Value>戻った。"
1164,"製作過程/結果",1,0,False,"   品質が <Value>IntegerParameter(1)</Value>上昇した。"
1165,"製作過程/結果",1,0,False,"   品質が <Value>IntegerParameter(1)</Value>減少した。"
1166,"製作過程/結果",1,0,False,"   耐久が <Value>IntegerParameter(1)</Value>上昇した。"
1167,"製作過程/結果",1,0,False,"   耐久が <Value>IntegerParameter(1)</Value>減少した。"
1168,"製作過程/結果",1,0,False,"　<Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value>"
1169,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は所持品から材料を取り出した。"
1170,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はまだ使えそうな材料を見つけ、所持品に戻した。"
1171,"製作過程/結果",1,0,False,"   素材が「通常」状態になった。"
1172,"製作過程/結果",1,0,False,"   素材が「高品質」状態になった。"
1173,"製作過程/結果",1,0,False,"   素材が「最高品質」状態になった。"
1174,"製作過程/結果",1,0,False,"   CPが<Value>IntegerParameter(1)</Value>回復した。"
1175,"製作過程/結果",1,0,False,"   「<Sheet(Status,IntegerParameter(1),0)/>」の効果が切れた。"
1176,"製作過程/結果",1,0,False,"「<Sheet(Status,IntegerParameter(1),0)/>」の効果でステータスUP。
  「加工精度」が<Value>IntegerParameter(2)</Value>上昇した。"
1177,"製作過程/結果",16,0,False,"製作に失敗した……"
1178,"製作過程/結果",17,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は製作手帳に<Sheet(Item,IntegerParameter(1),0)/>を作った記録を残した。"
1179,"製作過程/結果",1,0,False,"製作無属性になった"
1180,"製作過程/結果",1,0,False,"材料が火属性の力に包まれた。"
1181,"製作過程/結果",1,0,False,"材料が氷属性の力に包まれた。"
1182,"製作過程/結果",1,0,False,"材料が風属性の力に包まれた。"
1183,"製作過程/結果",1,0,False,"材料が土属性の力に包まれた。"
1184,"製作過程/結果",1,0,False,"材料が雷属性の力に包まれた。"
1185,"製作過程/結果",1,0,False,"材料が水属性の力に包まれた。"
1186,"製作過程/結果",1,0,False,"   素材が「低品質」状態になった。"
1187,"システムからのメッセージ",1,0,False,"製作手帳に木工師の頁が追加されました"
1188,"システムからのメッセージ",1,0,False,"製作手帳に革細工師の頁が追加されました"
1189,"採集に関するシステムメッセージ",129,0,False,"中毒防止制限中のため製作を開始できません。"
1190,"採集に関するシステムメッセージ",129,0,False,"中毒防止制限中のため失敗しました。"
1191,"システムからのメッセージ",1,0,False,"製作手帳に裁縫師の頁が追加されました"
1192,"システムからのメッセージ",1,0,False,"製作手帳に錬金術師の頁が追加されました"
1193,"システムからのメッセージ",1,0,False,"製作手帳に彫金師の頁が追加されました"
1194,"システムからのメッセージ",1,0,False,"製作手帳に調理師の頁が追加されました"
1195,"システムからのメッセージ",1,0,False,"製作手帳に鍛冶師の頁が追加されました"
1196,"システムからのメッセージ",1,0,False,"製作手帳に甲冑師の頁が追加されました"
1197,"システムからのメッセージ",1,0,False,"製作手帳に漁師の頁が追加されました"
1198,"採集に関するシステムメッセージ",9,0,False,"作業精度が足りないため、製作を行えません。"
1199,"採集に関するシステムメッセージ",9,0,False,"加工精度が足りないため、製作を行えません。"
1200,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<Sheet(Item,IntegerParameter(1),0)/>をマテリア化した！
  <Sheet(Item,IntegerParameter(2),0)/>を手に入れた。"
1201,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<Sheet(Item,IntegerParameter(1),0)/>に<Sheet(Item,IntegerParameter(2),0)/>を装着した！"
1202,"製作過程/結果",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<Sheet(Item,IntegerParameter(1),0)/>へのマテリア装着に失敗した……
  <Sheet(Item,IntegerParameter(2),0)/>を失った。"
1203,"採集に関するシステムメッセージ",9,0,False,"<Sheet(Item,IntegerParameter(1),0)/>を持っていません。"
1204,"システムからのメッセージ",1,0,False,"<Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value>を復元した！
  <Sheet(Item,IntegerParameter(3),0)/>×<Value>IntegerParameter(2)</Value>を手に入れた。"
1205,"採集に関するシステムメッセージ",9,0,False,"マテリア外しに必要なギルが足りません。"
1206,"システムからのメッセージ",1,0,False,"<Sheet(Item,IntegerParameter(1),0)/>に装着されていたマテリアは粉々に砕け散った……"
1207,"戦闘に関するシステムメッセージ",33,0,False,"採集場所の特質が、HIDDENアイテム出現率に影響を及ぼした！"
1208,"採集に関するシステムメッセージ",9,0,False,"簡易製作不可レシピのため、簡易製作が行えません。"
1209,"採集に関するシステムメッセージ",9,0,False,"1度も製作したことがないレシピのため、簡易製作が行えません。"
1210,"システムからのメッセージ",1,0,False,"依頼したマテリア装着が成功した！"
1211,"製作過程/結果",1,0,False,"依頼されたマテリア装着に成功した！"
1212,"システムからのメッセージ",1,0,False,"依頼したマテリア装着は失敗したようだ…"
1213,"製作過程/結果",1,0,False,"依頼されたマテリア装着に失敗した…"
1214,"システムからのメッセージ",1,0,False,"<Sheet(Item,IntegerParameter(1),0)/>に装着されていた不活性マテリアをすべて復元しました。"
1215,"システムからのメッセージ",1,0,False,"<Sheet(Item,IntegerParameter(1),0)/>を<Sheet(Item,IntegerParameter(2),0)/>×<Format(IntegerParameter(3),FF022C)/>と交換しました。"
1216,"システムからのメッセージ",1,0,False,"マテリア装着依頼がキャンセルされました。"
1217,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>から、マテリアの装着を依頼されました。"
1218,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>がクラスを変更したため、マテリア装着依頼がキャンセルされました。"
1219,"採集に関するシステムメッセージ",9,0,False,"現在のクラスでは実行できないため、マテリア装着依頼がキャンセルされました。"
1220,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>は今マテリア装着依頼できません。"
1221,"採集に関するシステムメッセージ",8,0,False,"必要素材が所持品に含まれていないため選択できません。"
1222,"採集に関するシステムメッセージ",9,0,False,"素材が足りないため、製作は中断されました。 "
1223,"採集に関するシステムメッセージ",9,0,False,"所持品に完成品を入れる空き枠がないため、製作は中断されました。 "
1224,"採集に関するシステムメッセージ",129,0,False,"中毒防止制限中のため、製作は中断されました。 "
1225,"採集に関するシステムメッセージ",9,0,False,"所持品に完成品を入れる空き枠がないため、完成品がロストしました。"
1226,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>は現在マテリア装着ができない状態です。"
1227,"採集に関するシステムメッセージ",8,0,False,"この秘伝書のレシピはすでに修得済みです。"
1228,"成長/修得",17,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<Sheet(ClassJob,IntegerParameter(1),0)/>のレシピを修得した。"
1229,"採集に関するシステムメッセージ",8,0,False,"この秘伝書を使うには<Sheet(ClassJob,IntegerParameter(1),0)/>のレベルが足りません。"
1230,"None",0,0,False,""
1231,"ロットイン情報",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(LessThanOrEqualTo(IntegerParameter(4),1))><Sheet(Item,IntegerParameter(1),0)/><Else/><Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(4)</Value></If>に<Highlight>StringParameter(2)</Highlight>のダイスで<Value>IntegerParameter(3)</Value>を出した。"
1232,"戦利品の通知",1,0,True,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<Sheet(Item,IntegerParameter(1),0)/>を手に入れた。"
1233,"戦利品の通知",1,0,True,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value>を手に入れた。"
1234,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>の所持品に空きがありません。"
1235,"採集に関するシステムメッセージ",9,0,False,"このアイテムは1つしか持てません。すでに同じアイテムが<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>の所持品にあります。"
1236,"システムからのメッセージ",1,0,False,"<Sheet(Item,IntegerParameter(1),0)/>を手に入れることができなかった。"
1237,"システムからのメッセージ",1,0,False,"<Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value>を手に入れることができなかった。"
1238,"システムからのメッセージ",1,0,False,"<Sheet(Item,IntegerParameter(1),0)/>を使って宝箱を開いた。"
1239,"採集に関するシステムメッセージ",8,0,False,"このアイテムをロットする権利がありません。ジャーナルを確認してください。"
1240,"採集に関するシステムメッセージ",8,0,False,"所持品に空きがありません。"
1241,"採集に関するシステムメッセージ",8,0,False,"すでに同じアイテムを所持しています。RARE属性のアイテムは2つ以上持てません。"
1242,"採集に関するシステムメッセージ",8,0,False,"このアイテムを装備できない種族です。"
1243,"採集に関するシステムメッセージ",8,0,False,"このアイテムを装備できない性別です。"
1244,"採集に関するシステムメッセージ",8,0,False,"NEEDは現在のクラス・ジョブに適したアイテムのみ選択することができます。"
1245,"システムからのメッセージ",32,0,False,"……宝箱の中はからっぽだった。"
1246,"採集に関するシステムメッセージ",8,0,False,"他のプレイヤーの宝箱です。"
1247,"採集に関するシステムメッセージ",8,0,False,"戦利品が必要なら「NEED」、他に必要な人が居なければ欲しい場合は「GREED」、不要なら「PASS」を選んでください。"
1248,"システムからのメッセージ",32,0,False,"<Sheet(Item,IntegerParameter(1),0)/>を入手してから調べてください。"
1249,"採集に関するシステムメッセージ",8,0,False,"距離が遠すぎます。"
1250,"採集に関するシステムメッセージ",8,0,False,"このアイテムをロットする権利がありません。"
1251,"採集に関するシステムメッセージ",8,0,False,"すでにロット済みです。"
1252,"採集に関するシステムメッセージ",8,0,False,"このアイテムを装備するにはレベルが足りません。"
1253,"採集に関するシステムメッセージ",129,0,False,"中毒防止制限中のため、NEEDおよびGREEDを選ぶことができません。"
1254,"システムからのメッセージ",33,0,False,"<If(LessThanOrEqualTo(IntegerParameter(2),1))><Sheet(Item,IntegerParameter(1),0)/><Else/><Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value></If>が戦利品に追加されました。"
1255,"採集に関するシステムメッセージ",8,0,False,"所持品に空きがないなどの理由により、<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は戦利品を入手できなかった。"
1256,"システムからのメッセージ",1025,0,False,"グループポーズを起動しました。以下の機能を実行すると設定メニューが表示されます。
<If(GreaterThan(PlayerParameter(80),0))><CommandIcon(10)/>ボタン、オートラン<Highlight>StringParameter(1)</Highlight>、サブコマンド<Highlight>StringParameter(2)</Highlight><Else/>オートラン<Highlight>StringParameter(1)</Highlight>、サブコマンド<Highlight>StringParameter(2)</Highlight>、<CommandIcon(10)/>ボタン</If>"
1257,"戦利品の通知",1,0,False,"ギルを手に入れることができませんでした。"
1258,"戦利品の通知",1,0,False,"<Format(IntegerParameter(1),FF022C)/>ギルを手に入れた。"
1259,"戦利品の通知",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(LessThanOrEqualTo(IntegerParameter(2),1))><Sheet(EventItem,IntegerParameter(1),0)/><Else/><Sheet(EventItem,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value></If>を手に入れた。"
1260,"採集に関するシステムメッセージ",129,0,False,"中毒防止のため、マテリア装着が禁止中です。"
1261,"採集に関するシステムメッセージ",129,0,False,"中毒防止のため、マテリア化が禁止中です。"
1262,"採集に関するシステムメッセージ",8,0,False,"別のアイテムを使用中のため使用できません。"
1263,"採集に関するシステムメッセージ",8,0,False,"ジャンプ中のため使用できません。"
1264,"採集に関するシステムメッセージ",8,0,False,"必要なアイテムを装備していないため、製作を行えません。"
1265,"採集に関するシステムメッセージ",8,0,False,"必要なステータスが付与されていないため、製作を行えません。"
1266,"採集に関するシステムメッセージ",8,0,False,"必要なステータスが解除されたため、製作は中断されました。"
1267,"戦利品の通知",1,0,False,"ぶんどるの効果により戦利品が追加された。"
1268,"採集に関するシステムメッセージ",9,0,False,"既に<Sheet(Item,IntegerParameter(1),0)/>を所持しているため、入手できませんでした。"
1269,"採集に関するシステムメッセージ",9,0,False,"既に修得済みのため、<Sheet(Item,IntegerParameter(1),0)/>を入手できませんでした。"
1270,"システムからのメッセージ",17,0,False,"製作設備を利用した！"
1271,"採集に関するシステムメッセージ",8,0,False,"この製作設備は、<Sheet(ClassJob,IntegerParameter(1),0)/>で利用する必要があります。"
1272,"システムからのメッセージ",1,0,False,"探検手帳の目的地に到達した！"
1273,"システムからのメッセージ",1,0,False,"探検手帳の目的地から離れた……"
1274,"システムからのメッセージ",17,0,False,"探検手帳『<Highlight>StringParameter(1)</Highlight>』をコンプリートした！"
1275,"システムからのメッセージ",32,0,False,"ヒストリーに固定表示しました。"
1276,"採集に関するシステムメッセージ",8,0,False,"登録上限に達しているため登録できません。"
1277,"システムからのメッセージ",32,0,False,"ヒストリーから削除しました。"
1278,"採集に関するシステムメッセージ",8,0,False,"ヒストリーから削除できませんでした。"
1279,"採集に関するシステムメッセージ",8,0,False,"このコマンドは、現在使用できません。"
1280,"システムからのメッセージ",32,0,False,"製作を中止しています。しばらくお待ちください。"
1281,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は「マイスター<Sheet(ClassJob,IntegerParameter(1),0)/>」にチェンジした。"
1282,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<Sheet(Item,IntegerParameter(1),0)/>を手に入れた。"
1283,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<Sheet(Item,IntegerParameter(1),0)/>を返上した。"
1284,"採集に関するシステムメッセージ",9,0,False,"作業精度または加工精度が足りないため、簡易製作が行えません。"
1285,"採集に関するシステムメッセージ",8,0,False,"選択中の対象には設定できません。"
1286,"システムからのメッセージ",1,0,False,"新しいHowTo<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>「<Sheet(HowTo,IntegerParameter(1),0)/>」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>がHowToリスト<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>「<Sheet(HowToCategory,IntegerParameter(2),0)/>」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に追加されました。"
1287,"システムからのメッセージ",512,0,False,"新しいHowTo<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>「<Sheet(HowTo,IntegerParameter(1),0)/>」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が追加されました。"
1288,"採集に関するシステムメッセージ",33,0,False,"所持品に空きがないため、<Sheet(Item,IntegerParameter(1),0)/>を入手できませんでした。"
1289,"採集に関するシステムメッセージ",33,0,False,"所持品に空きがないため、<Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value>を入手できませんでした。"
1290,"採集に関するシステムメッセージ",8,0,False,"納刀／抜刀状態が切り替わったため、キャンセルされました。"
1291,"マーカー設定情報",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に『<Highlight>StringParameter(1)</Highlight>』を設定しました。"
1292,"採集に関するシステムメッセージ",8,0,False,"パーティリーダーが同一エリアにいないため、設定できませんでした。"
1293,"採集に関するシステムメッセージ",8,0,False,"ターゲットマーカーを設定できませんでした。"
1294,"採集に関するシステムメッセージ",8,0,False,"その対象にはステータスを付与できません。"
1295,"採集に関するシステムメッセージ",8,0,False,"選択中の対象には現在ステータスを付与できません。"
1296,"採集に関するシステムメッセージ",8,0,False,"フィールドマーカーを設定できませんでした。"
1297,"採集に関するシステムメッセージ",8,0,False,"ハウジングの配置情報が変更されたため、キャンセルされました。"
1298,"採集に関するシステムメッセージ",8,0,False,"戦闘状態に突入したため、キャンセルされました。"
1299,"採集に関するシステムメッセージ",8,0,False,"移動が行われたため、キャンセルされました。"
1300,"戦利品の通知",1,0,False,"<Sheet(GrandCompany,IntegerParameter(1),0)/>の軍票<Value>IntegerParameter(2)</Value><If(Equal(IntegerParameter(3),0))><Else/>(+<Value>IntegerParameter(3)</Value>%)</If>枚を手に入れた。"
1301,"採集に関するシステムメッセージ",9,0,False,"軍票の所持数が上限に達したため、すべての軍票は受け取れませんでした。"
1302,"採集に関するシステムメッセージ",9,0,False,"戦利品を取得したため、次回リセット日までロットする権利がなくなりました。"
1303,"採集に関するシステムメッセージ",8,0,False,"すでに戦利品を取得しているため、次回リセット日までロットする権利がありません。"
1304,"システムからのメッセージ",5,0,False,"クリア時報酬を取得したため、次回リセット日まで入手する権利がなくなりました。"
1305,"採集に関するシステムメッセージ",9,0,False,"すでにクリア時報酬<Sheet(Item,IntegerParameter(1),0)/>を取得しているため、入手できませんでした。次回リセット日以降に入手可能になります。"
1306,"システムからのメッセージ",33,0,False,"「<Sheet(PlaceName,IntegerParameter(1),0)/>」における、地上でのマウント移動速度が<If(Equal(IntegerParameter(2),0))>上昇しました。<Else/>さらに上昇しました。</If>"
1307,"システムからのメッセージ",33,0,False,"「<Sheet(PlaceName,IntegerParameter(1),0)/>」における、地上でのマウント移動速度がさらに上昇しました。"
1308,"採集に関するシステムメッセージ",8,0,False,"現在の位置からは実行できません。"
