key,0,1,2,3,4,5,6,7,8,9,10
917768,"調達依頼：騎兵向けのコイフ","CraftLeveTalk#8",0,2656,1,0,0,0,0,0,0
917769,"製作依頼：輸出用の白鋼塊","CraftLeveTalk#8",0,5058,1,0,0,0,0,0,0
917770,"調達依頼：義勇兵向けの脚鎧","CraftLeveTalk#5",0,3352,1,0,0,0,0,0,0
917771,"大口依頼：フォルタン家向けのタセット","CraftLeveTalk#8",2,4007,1,4007,1,4007,1,0,0
917772,"製作依頼：治療薬調合用の蒸留器","CraftLeveTalk#5",0,2473,1,0,0,0,0,0,0
917773,"製作依頼：教官向けの板金鎧","CraftLeveTalk#5",0,3068,1,0,0,0,0,0,0
917774,"大口依頼：義勇兵向けの鎖帷子","CraftLeveTalk#5",2,3096,1,3096,1,3096,1,0,0
917775,"調達依頼：剣闘士に贈る飾り盾","CraftLeveTalk#12",0,2260,1,0,0,0,0,0,0
917776,"製作依頼：猛牛印の円盾","CraftLeveTalk#8",0,2257,1,0,0,0,0,0,0
917777,"大口依頼：大量のクラッドブーツ","CraftLeveTalk#8",2,3833,1,3833,1,3833,1,0,0
917778,"製作依頼：専属調理師用のスキレット","CraftLeveTalk#12",0,2501,1,0,0,0,0,0,0
917779,"製作依頼：子猫ちゃんのエルモ","CraftLeveTalk#12",0,2765,1,0,0,0,0,0,0
917780,"大口依頼：熟練傭兵用の脚鎧","CraftLeveTalk#12",2,3825,1,3825,1,3825,1,0,0
917781,"製作依頼：保存食用の食塩","CraftLeveTalk#8",0,4847,9,0,0,0,0,0,0
917782,"製作依頼：荷運び人の昼食","CraftLeveTalk#8",0,4660,3,0,0,0,0,0,0
917783,"調達依頼：見本となるゆで卵","CraftLeveTalk#9",0,4650,3,0,0,0,0,0,0
917784,"製作依頼：クッキー用の甘味料","CraftLeveTalk#9",0,4849,5,0,0,0,0,0,0
917785,"製作依頼：恨みを晴らすステーキ","CraftLeveTalk#9",0,4639,3,0,0,0,0,0,0
917786,"調達依頼：保存食用のレーズン","CraftLeveTalk#8",0,4728,3,0,0,0,0,0,0
917787,"製作依頼：人気商品のクリーム","CraftLeveTalk#8",0,4852,5,0,0,0,0,0,0
917788,"製作依頼：孤児たちの夢","CraftLeveTalk#8",0,4681,3,0,0,0,0,0,0
917789,"調達依頼：美味いキノコのソテー","CraftLeveTalk#9",0,4689,3,0,0,0,0,0,0
917790,"製作依頼：不足分のオレンジジュース","CraftLeveTalk#9",0,4745,3,0,0,0,0,0,0
917791,"製作依頼：祝いのチョコレート原料","CraftLeveTalk#9",0,4854,5,0,0,0,0,0,0
917792,"調達依頼：市場調査用の魚料理","CraftLeveTalk#8",0,4657,3,0,0,0,0,0,0
917793,"製作依頼：交易船向けクッキー","CraftLeveTalk#8",0,4731,3,0,0,0,0,0,0
917794,"調達依頼：シチューの材料","CraftLeveTalk#5",0,4867,9,0,0,0,0,0,0
917795,"大口依頼：販促用のハーブ茶","CraftLeveTalk#8",2,4749,9,0,0,0,0,0,0
917796,"製作依頼：斥候向けのスープ","CraftLeveTalk#5",0,4718,3,0,0,0,0,0,0
917797,"製作依頼：婦人たちに贈るクランペット","CraftLeveTalk#5",0,4732,3,0,0,0,0,0,0
917798,"大口依頼：祝宴で供するパイ","CraftLeveTalk#5",2,4711,9,0,0,0,0,0,0
917799,"調達依頼：最高級の醸造酢","CraftLeveTalk#12",0,4860,5,0,0,0,0,0,0
917800,"製作依頼：販促用のタルト","CraftLeveTalk#8",0,4712,3,0,0,0,0,0,0
917801,"大口依頼：代替品のコーン粉","CraftLeveTalk#8",2,4827,6,0,0,0,0,0,0
917802,"製作依頼：溺れた海豚亭名物","CraftLeveTalk#12",0,4700,3,0,0,0,0,0,0
917803,"製作依頼：子猫ちゃんの好物","CraftLeveTalk#12",0,4670,3,0,0,0,0,0,0
917804,"大口依頼：客人に供する料理","CraftLeveTalk#12",2,4669,9,0,0,0,0,0,0
917805,"製作依頼：毒薬の材料","CraftLeveTalk#13",0,5489,3,0,0,0,0,0,0
917806,"製作依頼：流行のグリモア","CraftLeveTalk#13",0,2143,1,0,0,0,0,0,0
917807,"調達依頼：植物の成長促進剤","CraftLeveTalk#14",0,5470,3,0,0,0,0,0,0
917808,"製作依頼：武具製造用の接着剤","CraftLeveTalk#14",0,5503,3,0,0,0,0,0,0
917809,"製作依頼：旅商の必需品","CraftLeveTalk#14",0,4564,3,0,0,0,0,0,0
917810,"調達依頼：初心者用の幻具","CraftLeveTalk#13",0,1958,1,0,0,0,0,0,0
917811,"製作依頼：砂埃対策の目薬","CraftLeveTalk#13",0,4565,3,0,0,0,0,0,0
917812,"製作依頼：奥方の飲料水","CraftLeveTalk#13",0,5487,3,0,0,0,0,0,0
917813,"調達依頼：初心者用の改良幻具","CraftLeveTalk#14",0,1959,1,0,0,0,0,0,0
917814,"製作依頼：緩衝材用のラバー","CraftLeveTalk#14",0,5510,3,0,0,0,0,0,0
917815,"製作依頼：蝋燭用の蜜蝋","CraftLeveTalk#14",0,5515,3,0,0,0,0,0,0
917816,"調達依頼：流行のピカトリクス","CraftLeveTalk#13",0,2144,1,0,0,0,0,0,0
917817,"製作依頼：魔法人形に差す油","CraftLeveTalk#13",0,5484,3,0,0,0,0,0,0
917818,"調達依頼：窓にはめるガラス板","CraftLeveTalk#5",0,5512,1,0,0,0,0,0,0
917819,"大口依頼：中級巴術士向けの魔道書","CraftLeveTalk#13",2,2156,1,2156,1,2156,1,0,0
917820,"製作依頼：道士に捧げる幻具","CraftLeveTalk#5",0,1965,1,0,0,0,0,0,0
917821,"製作依頼：研究用の魔道書","CraftLeveTalk#5",0,2160,1,0,0,0,0,0,0
917822,"大口依頼：ハムレットの備蓄薬","CraftLeveTalk#5",2,4552,5,0,0,0,0,0,0
917823,"調達依頼：緊急用の軍用薬","CraftLeveTalk#12",0,4599,3,0,0,0,0,0,0
917824,"製作依頼：輸出用の妙薬","CraftLeveTalk#13",0,4603,3,0,0,0,0,0,0
917825,"大口依頼：大量の鬼にかわ","CraftLeveTalk#13",2,5505,5,0,0,0,0,0,0
917826,"製作依頼：契約書用のインク","CraftLeveTalk#12",0,5478,3,0,0,0,0,0,0
917827,"製作依頼：芸術鑑賞用の錬金薬","CraftLeveTalk#12",0,4600,3,0,0,0,0,0,0
917828,"大口依頼：景観維持用の成長促進剤","CraftLeveTalk#12",2,5472,3,0,0,0,0,0,0
917829,"製作依頼：安価な下着","CraftLeveTalk#13",0,3307,1,0,0,0,0,0,0
917830,"製作依頼：職人向けのズボン","CraftLeveTalk#13",0,3309,1,0,0,0,0,0,0
917831,"調達依頼：荷運び人の下着","CraftLeveTalk#14",0,2996,1,0,0,0,0,0,0
917832,"製作依頼：荷運び人の手袋","CraftLeveTalk#14",0,3515,1,0,0,0,0,0,0
917833,"製作依頼：売れ筋のカウル","CraftLeveTalk#14",0,3000,1,0,0,0,0,0,0
917834,"調達依頼：毛髪を守るコイフ","CraftLeveTalk#13",0,2629,1,0,0,0,0,0,0
917835,"製作依頼：安価なタバード","CraftLeveTalk#13",0,2999,1,0,0,0,0,0,0
917836,"製作依頼：安価なダルマティカ","CraftLeveTalk#13",0,3015,1,0,0,0,0,0,0
917837,"調達依頼：鉱山労働者向けのケクス","CraftLeveTalk#14",0,3313,1,0,0,0,0,0,0
917838,"製作依頼：牧童向けのチュニック","CraftLeveTalk#14",0,3001,1,0,0,0,0,0,0
917839,"製作依頼：侍者向けのズボン","CraftLeveTalk#14",0,3316,1,0,0,0,0,0,0
917840,"調達依頼：新米冒険者向けのアクトン","CraftLeveTalk#13",0,3008,1,0,0,0,0,0,0
917841,"製作依頼：船乗り向けのシャツ","CraftLeveTalk#13",0,3066,1,0,0,0,0,0,0
917842,"調達依頼：返礼用の作業帽","CraftLeveTalk#5",0,2734,1,0,0,0,0,0,0
917843,"大口依頼：流行の別珍ズボン","CraftLeveTalk#13",2,3349,1,3349,1,3349,1,0,0
917844,"製作依頼：義勇兵に贈るズボン","CraftLeveTalk#5",0,3341,1,0,0,0,0,0,0
917845,"製作依頼：返礼用の作業帽","CraftLeveTalk#5",0,2734,1,0,0,0,0,0,0
917846,"大口依頼：採集作業用のズボン","CraftLeveTalk#5",2,3351,1,3351,1,3351,1,0,0
917847,"調達依頼：子猫ちゃんのズボン","CraftLeveTalk#12",0,3379,1,0,0,0,0,0,0
917848,"製作依頼：別珍のハーフローブ","CraftLeveTalk#13",0,3106,1,0,0,0,0,0,0
917849,"大口依頼：流行の別珍手袋","CraftLeveTalk#13",2,3601,1,3601,1,3601,1,0,0
917850,"製作依頼：次に流行する手袋","CraftLeveTalk#12",0,3607,1,0,0,0,0,0,0
917851,"製作依頼：晩餐会用のズボン","CraftLeveTalk#12",0,3372,1,0,0,0,0,0,0
917852,"大口依頼：護衛用の靴","CraftLeveTalk#12",2,3831,1,3831,1,3831,1,0,0
917853,"製作依頼：不足分の粗銅塊","CraftLeveTalk#13",0,5062,1,0,0,0,0,0,0
917854,"製作依頼：安価な腕輪","CraftLeveTalk#13",0,4091,1,0,0,0,0,0,0
917855,"調達依頼：新米冒険者向けの魔器","CraftLeveTalk#14",0,2056,1,0,0,0,0,0,0
917856,"製作依頼：にわか拳闘士向けのホラ","CraftLeveTalk#14",0,1681,1,0,0,0,0,0,0
917857,"製作依頼：怪我人用の杖","CraftLeveTalk#14",0,2106,1,0,0,0,0,0,0
917858,"調達依頼：安価な指輪","CraftLeveTalk#13",0,5086,5,0,0,0,0,0,0
917859,"製作依頼：安価な耳飾り","CraftLeveTalk#13",0,4197,1,0,0,0,0,0,0
917860,"製作依頼：拳闘士用のクロー","CraftLeveTalk#13",0,1683,1,0,0,0,0,0,0
917861,"調達依頼：呪いの首飾り","CraftLeveTalk#14",0,4306,1,0,0,0,0,0,0
917862,"製作依頼：市場調査用の指輪","CraftLeveTalk#14",0,4422,1,0,0,0,0,0,0
917863,"製作依頼：市場調査用の腕輪","CraftLeveTalk#14",0,4093,1,0,0,0,0,0,0
917864,"調達依頼：麻袋の手入れ用品","CraftLeveTalk#13",0,2443,1,0,0,0,0,0,0
917865,"製作依頼：船乗り向けの指輪","CraftLeveTalk#13",0,4439,1,0,0,0,0,0,0
917866,"調達依頼：道士に捧げる指輪","CraftLeveTalk#5",0,4450,1,0,0,0,0,0,0
917867,"大口依頼：写本作業用の眼鏡","CraftLeveTalk#13",2,2731,1,2731,1,2731,1,0,0
917868,"製作依頼：優勝者を称える首飾り","CraftLeveTalk#5",0,4317,1,0,0,0,0,0,0
917869,"製作依頼：美しく輝く宝飾品","CraftLeveTalk#5",0,4222,1,0,0,0,0,0,0
917870,"大口依頼：防衛費捻出用の呪具","CraftLeveTalk#5",2,2118,1,2118,1,2118,1,0,0
917871,"調達依頼：吟遊詩人に贈るサークレット","CraftLeveTalk#12",0,2737,1,0,0,0,0,0,0
917872,"製作依頼：輸出用の角指輪","CraftLeveTalk#13",0,4454,1,0,0,0,0,0,0
917873,"大口依頼：マラカイトの腕輪","CraftLeveTalk#13",2,4113,1,4113,1,4113,1,0,0
917874,"製作依頼：専属裁縫師の縫い針","CraftLeveTalk#12",0,2449,1,0,0,0,0,0,0
917875,"製作依頼：子猫ちゃんの銀首輪","CraftLeveTalk#12",0,4332,1,0,0,0,0,0,0
917876,"大口依頼：マラカイトの耳飾り","CraftLeveTalk#12",2,4218,1,4218,1,4218,1,0,0
917877,"調達依頼：護身用のミスリルブロードソード","CraftLeveTalk#18",0,1643,1,0,0,0,0,0,0
917878,"製作依頼：熟練革細工師用のアウル","CraftLeveTalk#8",0,2437,1,0,0,0,0,0,0
917879,"大口依頼：セブンスセージ向けの薬研","CraftLeveTalk#8",2,2488,1,2488,1,2488,1,0,0
917880,"製作依頼：望遠鏡技師用の工具","CraftLeveTalk#18",0,2375,1,0,0,0,0,0,0
917881,"製作依頼：毛皮加工用のナイフ","CraftLeveTalk#18",0,2424,1,0,0,0,0,0,0
917882,"大口依頼：在庫用の包丁","CraftLeveTalk#18",2,2514,1,2514,1,2514,1,0,0
917883,"調達依頼：破砕用のモール","CraftLeveTalk#19",0,2542,1,0,0,0,0,0,0
917884,"製作依頼：輸出用のプライヤー","CraftLeveTalk#8",0,2388,1,0,0,0,0,0,0
917885,"大口依頼：艦載砲の製造道具","CraftLeveTalk#8",2,2363,1,2363,1,2363,1,0,0
917886,"製作依頼：ミスリルの包丁","CraftLeveTalk#19",0,2516,1,0,0,0,0,0,0
917887,"製作依頼：甲冑職人用の金槌","CraftLeveTalk#19",0,2376,1,0,0,0,0,0,0
917888,"大口依頼：攻城兵器組み立て用の道具","CraftLeveTalk#19",2,2337,1,2337,1,2337,1,0,0
917889,"調達依頼：発掘作業用の革包丁","CraftLeveTalk#20",0,2427,1,0,0,0,0,0,0
917890,"製作依頼：熟練冒険者向けの金属ヤスリ","CraftLeveTalk#8",0,2364,1,0,0,0,0,0,0
917891,"大口依頼：クルザス向けのプライヤー","CraftLeveTalk#8",2,2389,1,2389,1,2389,1,0,0
917892,"製作依頼：クリスタル除去用の工具","CraftLeveTalk#20",0,2377,1,0,0,0,0,0,0
917893,"製作依頼：発掘調査隊向けの大工道具","CraftLeveTalk#20",0,2338,1,0,0,0,0,0,0
917894,"大口依頼：クリスタル砕岩用のモール","CraftLeveTalk#20",2,2543,1,2543,1,2543,1,0,0
917895,"調達依頼：大型望遠鏡の部材","CraftLeveTalk#18",0,5079,1,0,0,0,0,0,0
917896,"製作依頼：彫金師ギルド向けのミスリル塊","CraftLeveTalk#8",0,5065,1,0,0,0,0,0,0
917897,"大口依頼：傭兵向けの板金鎧","CraftLeveTalk#8",2,3386,1,3386,1,3386,1,0,0
917898,"製作依頼：騎兵団向けのプレートベルト","CraftLeveTalk#18",0,4034,1,0,0,0,0,0,0
917899,"製作依頼：使い勝手のいいフライパン","CraftLeveTalk#18",0,2502,1,0,0,0,0,0,0
917900,"大口依頼：騎兵団向けの足鎧","CraftLeveTalk#18",2,3847,1,3847,1,3847,1,0,0
917901,"調達依頼：騎兵団向けのチェーンコイフ","CraftLeveTalk#19",0,2827,1,0,0,0,0,0,0
917902,"製作依頼：剣闘士向けの足鎧","CraftLeveTalk#8",0,3858,1,0,0,0,0,0,0
917903,"大口依頼：錬金術師ギルド向けの高級蒸留器","CraftLeveTalk#8",2,2476,1,2476,1,2476,1,0,0
917904,"製作依頼：重装騎兵用の板金籠手","CraftLeveTalk#19",0,3623,1,0,0,0,0,0,0
917905,"製作依頼：神殿騎士の板金兜","CraftLeveTalk#19",0,2817,1,0,0,0,0,0,0
917906,"大口依頼：重装騎兵用の板金兜","CraftLeveTalk#19",2,2802,1,2802,1,2802,1,0,0
917907,"調達依頼：調査隊員用のフライパン","CraftLeveTalk#20",0,2504,1,0,0,0,0,0,0
917908,"製作依頼：フォアマストの建材","CraftLeveTalk#8",0,5074,1,0,0,0,0,0,0
917909,"大口依頼：対ドラゴン用の板金鎧","CraftLeveTalk#8",2,3180,1,3180,1,3180,1,0,0
917910,"製作依頼：保護板付きのカリガ","CraftLeveTalk#20",0,3887,1,0,0,0,0,0,0
917911,"製作依頼：調査隊員用の安全靴","CraftLeveTalk#20",0,3883,1,0,0,0,0,0,0
917912,"大口依頼：遺物修繕用のコバルト塊","CraftLeveTalk#20",2,5059,3,0,0,0,0,0,0
917913,"調達依頼：占星台向けのパン","CraftLeveTalk#18",0,4702,3,0,0,0,0,0,0
917914,"製作依頼：長期航海用のザワークラウト","CraftLeveTalk#8",0,4686,3,0,0,0,0,0,0
917915,"大口依頼：長期航海用のクッキー","CraftLeveTalk#8",2,4701,9,0,0,0,0,0,0
917916,"製作依頼：騎兵に人気の焼き魚","CraftLeveTalk#18",0,4663,3,0,0,0,0,0,0
917917,"製作依頼：祝宴で供するスフレ","CraftLeveTalk#18",0,4724,3,0,0,0,0,0,0
917918,"大口依頼：身体を温めるスープ","CraftLeveTalk#18",2,4719,9,0,0,0,0,0,0
917919,"調達依頼：神殿騎士に供するチーズ","CraftLeveTalk#19",0,4757,5,0,0,0,0,0,0
917920,"製作依頼：長期航海用の干し肉","CraftLeveTalk#8",0,4646,3,0,0,0,0,0,0
917921,"大口依頼：シャインアップルのジュース","CraftLeveTalk#8",2,4747,9,0,0,0,0,0,0
917922,"製作依頼：治療師に贈るチーズ","CraftLeveTalk#19",0,4757,5,0,0,0,0,0,0
917923,"製作依頼：騎兵団向けの携行食","CraftLeveTalk#19",0,4671,3,0,0,0,0,0,0
917924,"大口依頼：祝祭に供する菓子","CraftLeveTalk#19",2,4733,9,0,0,0,0,0,0
917925,"調達依頼：イシュガルド風の祝祭用パイ","CraftLeveTalk#20",0,4713,1,0,0,0,0,0,0
917926,"製作依頼：メメルン氏接待用の料理","CraftLeveTalk#8",0,4655,3,0,0,0,0,0,0
917927,"大口依頼：ジジルン氏接待用の料理","CraftLeveTalk#8",2,4703,9,0,0,0,0,0,0
917928,"製作依頼：発見を祝すキノコ料理","CraftLeveTalk#20",0,4694,3,0,0,0,0,0,0
917929,"製作依頼：小休止で供する健康茶","CraftLeveTalk#20",0,4750,3,0,0,0,0,0,0
917930,"大口依頼：ラムブルース氏の好物","CraftLeveTalk#20",2,4727,9,0,0,0,0,0,0
917931,"調達依頼：異端審問官用のワンド","CraftLeveTalk#18",0,1971,1,0,0,0,0,0,0
917932,"製作依頼：ギャンブル用の毒薬","CraftLeveTalk#13",0,4580,3,0,0,0,0,0,0
917933,"大口依頼：人気商材の猛毒薬","CraftLeveTalk#13",2,4579,5,0,0,0,0,0,0
917934,"製作依頼：占星台向けの魔道書","CraftLeveTalk#18",0,2169,1,0,0,0,0,0,0
917935,"製作依頼：不眠症の解決策","CraftLeveTalk#18",0,4582,3,0,0,0,0,0,0
917936,"大口依頼：異端審問官用の麻痺薬","CraftLeveTalk#18",2,4583,5,0,0,0,0,0,0
917937,"調達依頼：騎兵団向けの軍用薬","CraftLeveTalk#19",0,4553,3,0,0,0,0,0,0
917938,"製作依頼：巻き上げ機の潤滑油","CraftLeveTalk#13",0,5486,3,0,0,0,0,0,0
917939,"大口依頼：輸出用のきつけ薬","CraftLeveTalk#13",2,4567,5,0,0,0,0,0,0
917940,"製作依頼：異端記録用のインク","CraftLeveTalk#19",0,5479,3,0,0,0,0,0,0
917941,"製作依頼：新戦術の検証材料","CraftLeveTalk#19",0,2174,1,0,0,0,0,0,0
917942,"大口依頼：防錆用のラノリン","CraftLeveTalk#19",2,5517,5,0,0,0,0,0,0
917943,"調達依頼：護身用の睡眠薬","CraftLeveTalk#20",0,4587,3,0,0,0,0,0,0
917944,"製作依頼：輸出用の金の針","CraftLeveTalk#13",0,4569,3,0,0,0,0,0,0
917945,"大口依頼：富裕層向け活力薬","CraftLeveTalk#13",2,4606,5,0,0,0,0,0,0
917946,"製作依頼：安眠を守る沈黙薬","CraftLeveTalk#20",0,4586,3,0,0,0,0,0,0
917947,"製作依頼：罠用の劇毒薬","CraftLeveTalk#20",0,4584,3,0,0,0,0,0,0
917948,"大口依頼：発掘作業員用の錬金薬","CraftLeveTalk#20",2,4604,5,0,0,0,0,0,0
917949,"調達依頼：望遠鏡技師用の作業帽","CraftLeveTalk#18",0,2805,1,0,0,0,0,0,0
917950,"製作依頼：剣術士向けのズボン","CraftLeveTalk#13",0,3399,1,0,0,0,0,0,0
917951,"大口依頼：輸出用のシンプルな帽子","CraftLeveTalk#13",2,2779,1,2779,1,2779,1,0,0
917952,"製作依頼：リネン地の作業着","CraftLeveTalk#18",0,3144,1,0,0,0,0,0,0
917953,"製作依頼：防寒用のカウル","CraftLeveTalk#18",0,3140,1,0,0,0,0,0,0
917954,"大口依頼：騎兵向けのタイツ","CraftLeveTalk#18",2,3397,1,3397,1,3397,1,0,0
917955,"調達依頼：支援要員向けのケクス","CraftLeveTalk#19",0,3421,1,0,0,0,0,0,0
917956,"製作依頼：チョコボ厩務員用のスモック","CraftLeveTalk#13",0,3162,1,0,0,0,0,0,0
917957,"大口依頼：使用人用の制帽","CraftLeveTalk#13",2,2816,1,2816,1,2816,1,0,0
917958,"製作依頼：荷運び人向けのチュニック","CraftLeveTalk#19",0,3172,1,0,0,0,0,0,0
917959,"製作依頼：神殿騎士用の防寒着","CraftLeveTalk#19",0,3413,1,0,0,0,0,0,0
917960,"大口依頼：売れ筋の鍔広帽子","CraftLeveTalk#19",2,2814,1,2814,1,2814,1,0,0
917961,"調達依頼：発掘作業員用の作業ズボン","CraftLeveTalk#20",0,3456,1,0,0,0,0,0,0
917962,"製作依頼：道士用の鍔広帽子","CraftLeveTalk#13",0,2852,1,0,0,0,0,0,0
917963,"大口依頼：専属調理師用の衣服","CraftLeveTalk#13",2,3187,1,3187,1,3187,1,0,0
917964,"製作依頼：熟練冒険者向けのチュニック","CraftLeveTalk#20",0,3201,1,0,0,0,0,0,0
917965,"製作依頼：博物学者用のローブ","CraftLeveTalk#20",0,3185,1,0,0,0,0,0,0
917966,"大口依頼：発掘作業員用の作業帽","CraftLeveTalk#20",2,2854,1,2854,1,2854,1,0,0
917967,"調達依頼：異端審問官用のブレスレット","CraftLeveTalk#18",0,4143,1,0,0,0,0,0,0
917968,"製作依頼：ミスリルの指輪","CraftLeveTalk#13",0,4465,1,0,0,0,0,0,0
917969,"大口依頼：売れ筋の呪具","CraftLeveTalk#13",2,2078,1,2078,1,2078,1,0,0
917970,"製作依頼：ペリドットの首飾り","CraftLeveTalk#18",0,4343,1,0,0,0,0,0,0
917971,"製作依頼：ウルフ避けのお守り","CraftLeveTalk#18",0,4337,1,0,0,0,0,0,0
917972,"大口依頼：イシュガルドの定番宝飾品","CraftLeveTalk#18",2,4232,1,4232,1,4232,1,0,0
917973,"調達依頼：紅珊瑚の指輪","CraftLeveTalk#19",0,4485,1,0,0,0,0,0,0
917974,"製作依頼：人気剣闘士風のイヤーカフス","CraftLeveTalk#13",0,4247,1,0,0,0,0,0,0
917975,"大口依頼：紅珊瑚の腕輪","CraftLeveTalk#13",2,4147,1,4147,1,4147,1,0,0
917976,"製作依頼：エレクトラムの喉鎧","CraftLeveTalk#19",0,4361,1,0,0,0,0,0,0
917977,"製作依頼：騎兵団向けの魔器","CraftLeveTalk#19",0,2125,1,0,0,0,0,0,0
917978,"大口依頼：ペリドットの耳飾り","CraftLeveTalk#19",2,4237,1,4237,1,4237,1,0,0
917979,"調達依頼：希望の首飾り","CraftLeveTalk#20",0,4369,1,0,0,0,0,0,0
917980,"製作依頼：輸出用のサークレット","CraftLeveTalk#13",0,2876,1,0,0,0,0,0,0
917981,"大口依頼：紅珊瑚の首飾り","CraftLeveTalk#13",2,4363,1,4363,1,4363,1,0,0
917982,"製作依頼：調査員向けの縫い針","CraftLeveTalk#20",0,2453,1,0,0,0,0,0,0
917983,"製作依頼：パトロンへの贈り物","CraftLeveTalk#20",0,4508,1,0,0,0,0,0,0
917984,"大口依頼：結束の証","CraftLeveTalk#20",2,4371,1,4371,1,4371,1,0,0
917985,"指定採集：塩漬け用のアンチョビ","CraftLeveTalk#21",0,4870,3,0,0,0,0,0,0
917986,"指定採集：創作料理用のゴビー","CraftLeveTalk#21",0,4869,3,0,0,0,0,0,0
917987,"指定採集：出汁用のケルプ","CraftLeveTalk#21",0,4776,3,0,0,0,0,0,0
917988,"指定採集：創作料理用のシュリンプ","CraftLeveTalk#21",0,4871,3,0,0,0,0,0,0
917989,"指定採集：創作料理用のクラゲ","CraftLeveTalk#21",0,4872,3,0,0,0,0,0,0
917990,"指定採集：創作料理用の観賞魚","CraftLeveTalk#21",0,4876,3,0,0,0,0,0,0
917991,"大量採集：創作料理用の棘皮動物","CraftLeveTalk#21",2,4873,3,0,0,0,0,0,0
917992,"大量採集：創作料理用のヘリング","CraftLeveTalk#21",2,4874,3,0,0,0,0,0,0
917993,"指定採集：地元民好みのカレイ","CraftLeveTalk#22",0,4877,3,0,0,0,0,0,0
917994,"指定採集：塩漬け用のタイガーコッド","CraftLeveTalk#22",0,4879,3,0,0,0,0,0,0
917995,"大量採集：キキルン族向けの石蟹","CraftLeveTalk#22",2,4878,3,0,0,0,0,0,0
917996,"大量採集：肥料用のヘリング","CraftLeveTalk#22",2,4874,3,0,0,0,0,0,0
917997,"指定採集：人気商材ロズリトオイスター","CraftLeveTalk#23",0,4881,3,0,0,0,0,0,0
917998,"指定採集：不足分のジャックナイフ","CraftLeveTalk#23",0,4884,3,0,0,0,0,0,0
917999,"大量採集：土産物屋向けの白珊瑚","CraftLeveTalk#23",2,5460,3,0,0,0,0,0,0
918000,"大量採集：錬金材料用の甲蟹","CraftLeveTalk#23",2,4880,3,0,0,0,0,0,0
918001,"指定採集：鑑賞用の銅魚","CraftLeveTalk#24",0,4948,3,0,0,0,0,0,0
918002,"指定採集：大好物のブラックイール","CraftLeveTalk#24",0,4958,3,0,0,0,0,0,0
918003,"大量採集：フェアリーバスの駆除","CraftLeveTalk#24",2,4943,3,0,0,0,0,0,0
918004,"大量採集：釣り勝負の代行","CraftLeveTalk#24",2,4945,3,0,0,0,0,0,0
918005,"指定採集：ブラックゴーストの駆除","CraftLeveTalk#24",0,4964,3,0,0,0,0,0,0
918006,"指定採集：人気商材ユグラムサーモン","CraftLeveTalk#24",0,4967,3,0,0,0,0,0,0
918007,"大量採集：バスボールの材料","CraftLeveTalk#24",2,4959,3,0,0,0,0,0,0
918008,"大量採集：庭園用の観賞魚","CraftLeveTalk#24",2,4961,3,0,0,0,0,0,0
918009,"指定採集：子猫ちゃんの串焼き材料","CraftLeveTalk#25",0,4896,3,0,0,0,0,0,0
918010,"指定採集：酢漬け用のヘリング","CraftLeveTalk#25",0,4895,3,0,0,0,0,0,0
918011,"大量採集：酒宴用のブラックソール","CraftLeveTalk#25",2,4892,3,0,0,0,0,0,0
918012,"大量採集：用途不明のシーピクル","CraftLeveTalk#25",2,4894,3,0,0,0,0,0,0
918013,"指定採集：神殿騎士向けのシーマ","CraftLeveTalk#26",0,4976,3,0,0,0,0,0,0
918014,"指定採集：地元の味クリムゾントラウト","CraftLeveTalk#26",0,4986,3,0,0,0,0,0,0
918015,"大量採集：ジャイアントバスの駆除","CraftLeveTalk#26",2,4981,3,0,0,0,0,0,0
918016,"大量採集：薬味用のランプマリモ","CraftLeveTalk#26",2,5544,3,0,0,0,0,0,0
918017,"指定採集：放流トラウトの適応確認","CraftLeveTalk#27",0,4988,3,0,0,0,0,0,0
918018,"指定採集：保存食用のパイク","CraftLeveTalk#27",0,4997,3,0,0,0,0,0,0
918019,"大量採集：故郷の味スメルト","CraftLeveTalk#27",2,4937,3,0,0,0,0,0,0
918020,"大量採集：撒き餌用のローチ","CraftLeveTalk#27",2,4984,3,0,0,0,0,0,0
918021,"指定採集：研究用のサンダラフィッシュ","CraftLeveTalk#28",0,5004,3,0,0,0,0,0,0
918022,"指定採集：研究用のイルサバードバス","CraftLeveTalk#28",0,5006,3,0,0,0,0,0,0
918023,"大量採集：大流行のスネイル","CraftLeveTalk#28",2,4989,3,0,0,0,0,0,0
918024,"大量採集：スラッジスキッパーの駆除","CraftLeveTalk#28",2,5003,3,0,0,0,0,0,0
918025,"製作依頼：皇都復興用の建材","CraftLeveTalk#29",0,5366,3,0,0,0,0,0,0
918026,"製作依頼：皇都防衛隊の訓練槍","CraftLeveTalk#29",0,10604,1,0,0,0,0,0,0
918027,"大口依頼：弓術訓練用の弓","CraftLeveTalk#29",2,10610,1,10610,1,0,0,0,0
918028,"大規模製作依頼：皇都復興用の建材","CraftLeveTalk#29",0,5366,10,0,0,0,0,0,0
918029,"大規模製作依頼：皇都防衛隊の訓練槍","CraftLeveTalk#29",0,10604,1,10604,1,10604,1,0,0
918030,"大規模大口依頼：弓術訓練用の弓","CraftLeveTalk#29",5,10610,1,10610,1,0,0,0,0
918031,"製作依頼：弓術大会の賞品","CraftLeveTalk#29",0,10611,1,0,0,0,0,0,0
