key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
175,1,"ModelChara#2087","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",12474,0,3838,""
176,1,"ModelChara#1853","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.2,False,False,True,"toad_smk0f","toad_smk0f",12475,0,3810,""
177,1,"ModelChara#1273","","BNpcCustomize#0","NpcEquip#1126","","","","","","",False,0,0.7,2.5,False,False,True,"toad_smk0f","toad_smk0f",12476,0,3585,""
178,1,"ModelChara#840","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",12477,0,3495,""
179,1,"ModelChara#640","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",12478,0,3030,""
180,1,"ModelChara#1577","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2.5,False,False,True,"toad_smk0f","toad_smk0f",12479,0,3692,""
181,1,"ModelChara#946","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0.6,1.3,False,False,True,"toad_smk0f","toad_smk0f",12480,0,3523,""
182,1,"ModelChara#730","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",12481,0,3444,""
183,1,"ModelChara#1042","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",12482,0,3125,""
184,1,"ModelChara#1094","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",12483,0,3374,""
185,1,"ModelChara#1157","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.2,False,False,True,"toad_smk0f","toad_smk0f",12484,0,3532,""
186,1,"ModelChara#365","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,3.2,False,False,True,"","",0,0,0,""
187,1,"ModelChara#365","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2.4,False,False,True,"","",0,0,0,""
188,1,"ModelChara#2356","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,3,False,False,True,"","toad_smk0f",0,0,0,""
189,1,"ModelChara#1315","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",872,0,0,""
190,1,"ModelChara#1315","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2.3,False,False,True,"toad_smk0f","toad_smk0f",872,0,0,""
191,1,"ModelChara#2295","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"","d2d9_gim_t0v",0,0,0,""
192,1,"ModelChara#2296","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.7,False,False,True,"","d2d9_gim_t0v",0,0,0,""
193,1,"ModelChara#2315","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"","d2d9_gim_t0v",872,0,0,""
194,1,"ModelChara#2311","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"","",13211,0,0,""
195,1,"ModelChara#1907","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0.75,1.3,False,False,True,"toad_smk0f","toad_smk0f",13276,0,3404,""
196,1,"ModelChara#2154","ギルガメッシュ","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2,False,False,True,"","",0,0,0,""
197,1,"ModelChara#1405","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0.75,1.3,False,False,True,"toad_smk0f","toad_smk0f",13275,0,3404,""
198,1,"ModelChara#2259","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,3.3,False,False,True,"","",12863,0,0,""
199,1,"ModelChara#2321","オメガF","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,3,False,False,True,"","",13094,0,0,""
200,1,"ModelChara#2323","オメガ","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,3,False,False,True,"","",0,0,0,""
201,1,"ModelChara#2321","オメガF","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,3,False,False,True,"","",13183,0,0,""
202,1,"ModelChara#921","","BNpcCustomize#0","NpcEquip#0","トリック・オア・トリート","変身解除","","","","",False,0,0.9,1,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
203,1,"ModelChara#922","","BNpcCustomize#0","NpcEquip#0","トリック・オア・トリート","変身解除","","","","",False,0,0.3,1,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
204,1,"ModelChara#1644","","BNpcCustomize#0","NpcEquip#427","トリック・オア・トリート","変身解除","","","","",False,0,1.1,1,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
205,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
206,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
207,1,"ModelChara#2401","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
208,1,"ModelChara#2315","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"","toad_smk0f",872,0,0,""
209,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
210,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
211,1,"ModelChara#0","","BNpcCustomize#692","NpcEquip#1675","トリック・オア・トリート","変身解除","","","","",False,0,0,1,False,True,True,"toad_smk0f","toad_smk0f",0,0,0,""
212,1,"ModelChara#0","","BNpcCustomize#694","NpcEquip#1676","トリック・オア・トリート","変身解除","","","","",False,0,0,1,False,True,True,"toad_smk0f","toad_smk0f",0,0,0,""
213,1,"ModelChara#0","","BNpcCustomize#693","NpcEquip#1677","トリック・オア・トリート","変身解除","","","","",False,0,0,1,False,True,True,"toad_smk0f","toad_smk0f",0,0,0,""
214,1,"ModelChara#0","","BNpcCustomize#691","NpcEquip#1678","トリック・オア・トリート","変身解除","","","","",False,0,0,1,False,True,True,"toad_smk0f","toad_smk0f",0,0,0,""
215,1,"ModelChara#0","","BNpcCustomize#535","NpcEquip#1679","トリック・オア・トリート","変身解除","","","","",False,0,0,1,False,True,True,"toad_smk0f","toad_smk0f",0,0,0,""
216,1,"ModelChara#0","","BNpcCustomize#695","NpcEquip#1682","トリック・オア・トリート","変身解除","","","","",False,0,0,1,False,True,True,"toad_smk0f","toad_smk0f",0,0,0,""
217,1,"ModelChara#0","","BNpcCustomize#604","NpcEquip#1680","トリック・オア・トリート","変身解除","","","","",False,0,0,1,False,True,True,"toad_smk0f","toad_smk0f",0,0,0,""
218,1,"ModelChara#0","","BNpcCustomize#622","NpcEquip#1681","トリック・オア・トリート","変身解除","","","","",False,0,0,1,False,True,True,"toad_smk0f","toad_smk0f",0,0,0,""
219,1,"ModelChara#0","","BNpcCustomize#465","NpcEquip#248","トリック・オア・トリート","変身解除","","","","",False,0,0,1,False,True,True,"toad_smk0f","toad_smk0f",0,0,0,""
220,1,"ModelChara#0","","BNpcCustomize#466","NpcEquip#249","トリック・オア・トリート","変身解除","","","","",False,0,0,1,False,True,True,"toad_smk0f","toad_smk0f",0,0,0,""
221,1,"ModelChara#0","","BNpcCustomize#467","NpcEquip#250","トリック・オア・トリート","変身解除","","","","",False,0,0,1,False,True,True,"toad_smk0f","toad_smk0f",0,0,0,""
222,1,"ModelChara#0","","BNpcCustomize#468","NpcEquip#251","トリック・オア・トリート","変身解除","","","","",False,0,0,1,False,True,True,"toad_smk0f","toad_smk0f",0,0,0,""
223,1,"ModelChara#1426","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0.1,0.5,False,False,True,"toad_smk0f","toad_smk0f",13714,0,0,""
224,1,"ModelChara#1852","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",13723,0,0,""
225,1,"ModelChara#698","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,3,False,False,True,"toad_smk0f","toad_smk0f",13715,0,0,""
226,1,"ModelChara#646","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0.75,1,False,False,True,"toad_smk0f","toad_smk0f",13716,0,0,""
227,1,"ModelChara#397","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,3.5,False,False,True,"toad_smk0f","toad_smk0f",13717,0,0,""
228,1,"ModelChara#168","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,1.1,1,False,False,True,"toad_smk0f","toad_smk0f",13718,0,0,""
229,1,"ModelChara#241","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",13719,0,0,""
230,1,"ModelChara#376","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13774,0,0,""
231,1,"ModelChara#1156","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,1.08,1,False,False,True,"toad_smk0f","toad_smk0f",13775,0,0,""
232,1,"ModelChara#1185","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.2,False,False,True,"toad_smk0f","toad_smk0f",13776,0,0,""
233,1,"ModelChara#1437","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13778,0,0,""
234,1,"ModelChara#1422","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0.75,1,False,False,True,"toad_smk0f","toad_smk0f",13779,0,0,""
235,1,"ModelChara#967","","BNpcCustomize#0","NpcEquip#297","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13780,0,0,""
236,1,"ModelChara#767","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13781,0,0,""
237,1,"ModelChara#150","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13782,0,0,""
238,1,"ModelChara#1870","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0.75,1,False,False,True,"toad_smk0f","toad_smk0f",13783,0,0,""
239,1,"ModelChara#101","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,2,4,False,False,True,"toad_smk0f","toad_smk0f",13897,0,0,""
240,1,"ModelChara#206","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13898,0,0,""
241,1,"ModelChara#728","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13899,0,0,""
242,1,"ModelChara#914","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13900,0,0,""
243,1,"ModelChara#1452","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,1.25,1,False,False,True,"toad_smk0f","toad_smk0f",13901,0,0,""
244,1,"ModelChara#47","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13902,0,0,""
245,1,"ModelChara#927","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13903,0,0,""
246,1,"ModelChara#269","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,4,False,False,True,"toad_smk0f","toad_smk0f",13904,0,0,""
247,1,"ModelChara#1451","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.2,False,False,True,"toad_smk0f","toad_smk0f",13964,0,0,""
248,1,"ModelChara#1936","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13965,0,0,""
249,1,"ModelChara#953","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,2,1.5,False,False,True,"toad_smk0f","toad_smk0f",13966,0,0,""
250,1,"ModelChara#674","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13967,0,0,""
251,1,"ModelChara#1849","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",13968,0,0,""
252,1,"ModelChara#1012","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13969,0,0,""
253,1,"ModelChara#1738","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13970,0,0,""
254,1,"ModelChara#731","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13971,0,0,""
255,1,"ModelChara#1927","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13972,0,0,""
256,1,"ModelChara#1745","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.3,False,False,True,"toad_smk0f","toad_smk0f",13777,0,0,""
257,1,"ModelChara#950","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"toad_smk0f","toad_smk0f",13905,0,0,""
258,1,"ModelChara#1878","","BNpcCustomize#0","NpcEquip#1297","","","","","","",False,0,0,1.75,False,False,True,"toad_smk0f","toad_smk0f",13906,0,0,""
259,1,"ModelChara#862","","BNpcCustomize#0","NpcEquip#904","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",13973,0,0,""
260,1,"ModelChara#656","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
261,1,"ModelChara#1035","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
262,1,"ModelChara#2270","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
263,1,"ModelChara#1806","","BNpcCustomize#0","NpcEquip#1398","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
264,1,"ModelChara#1415","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0.65,1.5,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
265,1,"ModelChara#1942","","BNpcCustomize#0","NpcEquip#1495","","","","","","",False,0,0,1.2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
266,1,"ModelChara#2000","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
267,1,"ModelChara#1992","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
268,1,"ModelChara#824","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
269,1,"ModelChara#1079","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
270,1,"ModelChara#1990","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,1,1.5,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
271,1,"ModelChara#660","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
272,1,"ModelChara#381","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,2,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
273,1,"ModelChara#384","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,2,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
274,1,"ModelChara#382","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,2,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
275,1,"ModelChara#384","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,2,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
276,1,"ModelChara#383","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,2,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
277,1,"ModelChara#1619","","BNpcCustomize#0","NpcEquip#886","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
278,1,"ModelChara#1577","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
279,1,"ModelChara#1577","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
280,1,"ModelChara#1342","","BNpcCustomize#0","NpcEquip#1122","","","","","","",False,0,0,1.75,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
281,1,"ModelChara#862","","BNpcCustomize#0","NpcEquip#903","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
282,3,"ModelChara#0","","BNpcCustomize#691","NpcEquip#1320","極風","紫陽花","必殺剣・暁天","内丹","","",False,0,0,1,False,False,True,"","",14690,0,7649,"ヒエン"
283,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
284,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
285,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
286,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
287,1,"ModelChara#2504","","BNpcCustomize#0","NpcEquip#1690","","","","","","",False,0,1,2.7,False,False,True,"","",0,0,0,""
288,1,"ModelChara#2504","","BNpcCustomize#0","NpcEquip#1690","","","","","","",False,0,1,2.7,False,False,True,"","",0,0,0,""
289,1,"ModelChara#2501","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2.7,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
290,1,"ModelChara#2501","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2.7,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
291,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
292,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
293,1,"ModelChara#2424","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"m0119sp13cw","",0,0,0,""
294,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
295,1,"ModelChara#2424","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1,False,False,True,"m0119sp13cw","",0,0,0,""
296,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
297,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
298,1,"ModelChara#233","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,1.8,2,False,False,True,"toad_smk0f","toad_smk0f",15154,0,0,""
299,1,"ModelChara#204","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",15155,0,0,""
300,1,"ModelChara#17","","BNpcCustomize#0","NpcEquip#1335","","","","","","",False,0,0,3.5,False,False,True,"toad_smk0f","toad_smk0f",15156,0,0,""
301,1,"ModelChara#384","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,2.3,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
302,1,"ModelChara#595","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,6,False,False,True,"toad_smk0f","toad_smk0f",15157,0,0,""
303,1,"ModelChara#382","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,2.3,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
304,1,"ModelChara#1349","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",15158,0,0,""
305,1,"ModelChara#956","","BNpcCustomize#0","NpcEquip#892","","","","","","",False,0,0,3,False,False,True,"toad_smk0f","toad_smk0f",15159,0,0,""
306,1,"ModelChara#1745","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,4,False,False,True,"toad_smk0f","toad_smk0f",15160,0,0,""
307,1,"ModelChara#382","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,2.3,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
308,1,"ModelChara#2088","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",15161,0,0,""
309,1,"ModelChara#2303","","BNpcCustomize#0","NpcEquip#1668","","","","","","",False,0,0,3,False,False,True,"toad_smk0f","toad_smk0f",15162,0,0,""
310,1,"ModelChara#1421","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",15163,0,0,""
311,1,"ModelChara#382","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,2.3,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
312,1,"ModelChara#2303","","BNpcCustomize#0","NpcEquip#1668","","","","","","",False,0,0,3,False,False,True,"toad_smk0f","toad_smk0f",15164,0,0,""
313,1,"ModelChara#1310","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",15165,0,0,""
314,1,"ModelChara#67","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",15166,0,0,""
315,1,"ModelChara#38","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,5,False,False,True,"toad_smk0f","toad_smk0f",15167,0,0,""
316,1,"ModelChara#1308","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,1.3,5,False,False,True,"toad_smk0f","toad_smk0f",15168,0,0,""
317,1,"ModelChara#25","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,6,False,False,True,"toad_smk0f","toad_smk0f",15169,0,0,""
318,1,"ModelChara#363","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0.8,1.8,False,False,True,"toad_smk0f","toad_smk0f",15170,0,0,""
319,1,"ModelChara#2052","","BNpcCustomize#0","NpcEquip#1545","","","","","","",False,0,0,1.6,False,False,True,"toad_smk0f","toad_smk0f",15171,0,0,""
320,1,"ModelChara#972","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",15172,0,0,""
321,1,"ModelChara#62","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.8,False,False,True,"toad_smk0f","toad_smk0f",15173,0,0,""
322,1,"ModelChara#2058","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",15174,0,0,""
323,1,"ModelChara#2256","","BNpcCustomize#0","NpcEquip#1670","","","","","","",False,0,0,2.5,False,False,True,"toad_smk0f","toad_smk0f",15175,0,0,""
324,1,"ModelChara#222","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
325,1,"ModelChara#361","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.4,False,False,True,"toad_smk0f","toad_smk0f",15177,0,0,""
326,1,"ModelChara#1744","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,3.6,2,False,False,True,"toad_smk0f","toad_smk0f",15178,0,0,""
327,1,"ModelChara#2187","","BNpcCustomize#0","NpcEquip#1665","","","","","","",False,0,0.7,1.5,False,False,True,"toad_smk0f","toad_smk0f",15179,0,0,""
328,1,"ModelChara#1901","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,3,False,False,True,"toad_smk0f","toad_smk0f",15180,0,0,""
329,1,"ModelChara#916","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2.2,False,False,True,"toad_smk0f","toad_smk0f",15181,0,0,""
330,1,"ModelChara#1293","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",15182,0,0,""
331,1,"ModelChara#1937","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",15183,0,0,""
332,1,"ModelChara#188","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.5,False,False,True,"toad_smk0f","toad_smk0f",15184,0,0,""
333,1,"ModelChara#1478","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.8,False,False,True,"toad_smk0f","toad_smk0f",15185,0,0,""
334,1,"ModelChara#2014","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.8,False,False,True,"toad_smk0f","toad_smk0f",15186,0,0,""
335,1,"ModelChara#1665","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
336,1,"ModelChara#218","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.8,False,False,True,"toad_smk0f","toad_smk0f",15188,0,0,""
337,1,"ModelChara#137","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.8,False,False,True,"toad_smk0f","toad_smk0f",15189,0,0,""
338,1,"ModelChara#984","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.9,False,False,True,"toad_smk0f","toad_smk0f",15190,0,0,""
339,1,"ModelChara#225","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,1.8,False,False,True,"toad_smk0f","toad_smk0f",15191,0,0,""
340,1,"ModelChara#385","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,2.3,2,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
341,1,"ModelChara#1749","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,3.3,False,False,True,"toad_smk0f","toad_smk0f",0,0,0,""
342,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
343,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
344,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
345,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
346,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
347,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
348,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0","","","","","","",False,0,0,0,False,False,False,"","",0,0,0,""
