key,0,1,2,3,4
2207,56,0,"Action[9-9,15-17,20-21,23-24,27-31,37-38,40-46,48-49,51-54,56-56,60-63,65-66,69-71,73-75,78-78,83-88,90-90,92-92,94-98,100-101,106-107,110-110,112-114,116-121,124-125,127-127,131-137,139-142,144-147,149-149,152-159,162-168,170-170,172-174,178-178,180-181,184-186,188-190,197-208,210-211,213-213,215-216,218-218,220-222,224-228,232-233,235-235,237-239,241-243,252-252,260-260,268-275,280-280,288-291,294-297,299-300,303-303,633-634,637-637,639-639,787-788,791-792,794-794,796-798,800-803,805-805,2135-2135,2240-2242,2245-2248,2254-2255,2257-2272,2864-2864,2866-2866,2868-2868,2870-2870,2872-2874,2876-2876,2878-2878,2890-2890,3538-3543,3545-3547,3549-3563,3566-3566,3568-3571,3573-3587,3590-3590,3593-3596,3598-3601,3603-3606,3608-3608,3610-3610,3612-3615,3617-3617,3621-3621,3623-3625,3629-3629,3632-3632,3634-3634,3636-3636,3638-3641,3643-3643,4072-4073,4081-4083,4086-4087,4095-4097,4100-4106,4179-4179,4238-4248,4262-4262,4401-4406,4574-4574,4587-4587,4589-4589,4591-4591,4595-4596,4605-4606,4615-4615,4631-4631,4639-4639,7381-7416,7418-7436,7438-7445,7447-7450,7477-7499,7501-7507,7509-7521,7523-7531,7533-7533,7535-7535,7537-7538,7540-7542,7546-7546,7548-7549,7551-7551,7553-7554,7557-7557,7559-7562,7568-7568,7571-7571,7632-7632,7634-7634,7861-7863,7867-7867,7869-7869,7903-7911,8324-8324,9629-9629,15989-16015,16137-16165,16191-16196,16457-16489,16491-16507,16509-16536,16539-16543,16545-16546,16548-16548,16550-16557,16559-16560,16578-16578,16766-16766,16791-16803,16889-16889,17055-17055,17105-17106,17206-17206,17209-17209,17215-17216,18073-18073,19004-19004,19012-19012,19264-19264,19297-19297,22182-22185]","","-"
2208,57,0,"CraftAction[100001-100004,100010-100010,100128-100128,100177-100177,100203-100203,100219-100219,100227-100227,100235-100235,100243-100243,100283-100283,100299-100299,100315-100315,100323-100323,100331-100331,100339-100339,100355-100355,100363-100363,100371-100371,100379-100379,100387-100387,100395-100395,100403-100403]","","-"
2209,58,0,"BuddyAction","","-"
2210,59,0,"PetAction[1-7]","","-"
2211,60,0,"Weather[col-1,1-20,22-23,25-25,29-29,35-36,40-40,44-44,49-51,53-54,60-60,66-66,69-69,71-71,74-74,77-77,80-80,82-82,84-84,87-87,92-92,95-95,97-97,101-102,109-113,116-116,118-118,120-120,122-122,125-125,133-138,144-145,147-147]","","-"
2212,61,0,"MainCommand[col-<Value>4</Value>,1-36,41-42,44-44,56-62,64-70,72-82,84-99]","","-"
2213,62,0,"TextCommand[col-<Value>8</Value>,col-<Value>5</Value>,1-31,33-211,213-321,323-455,459-611,613-629,632-632]","","-"
2214,63,0,"Action[1584-1584,3359-3362,4249-4249,7855-7855,7857-7857,8746-8746,8749-8750,8752-8752,8754-8755,8758-8758,8761-8765,8767-8769,8772-8773,8775-8777,8779-8782,8787-8790,8793-8794,8798-8799,8802-8803,8805-8809,8811-8812,8814-8816,8820-8820,8824-8827,8830-8832,8838-8839,8841-8844,8848-8851,8853-8853,8855-8855,8858-8867,8869-8869,8872-8873,8877-8877,8882-8891,8895-8896,8904-8905,8909-8909,8913-8914,8916-8916,9013-9014,9433-9434,9620-9620,9639-9639,10025-10025,10027-10029,10032-10032,13975-13975,17669-17672,17674-17674,17676-17714,17716-17717,17719-17720,17727-17735,17740-17740,17742-17743,17745-17745,17747-17754,17756-17771,17774-17775,17777-17781,17786-17791,17793-17797,17804-17807,17809-17809,17824-17825,17832-17832,17866-17866,17889-17891,17990-17991,18899-18902,18904-18911,18913-18922,18926-18957,18987-18988,18990-18990,18992-18997,19071-19071,19085-19086,20106-20106]","","-"
2215,64,0,"Pet[<Value>0</Value>,1-8,10-10,14-15,17-19]","","-"
2216,65,0,"Companion[noun,1-67,71-152,154-222,224-398,404-411,413-415,418-419]","","-"
2217,66,0,"PetMirage[col-<Value>2</Value>]","","-"
2218,67,0,"ActionComboRoute[2-2,4-4,6-7,9-9,11-11,18-22,27-36]","","-"
2219,68,0,"Action[12958-13007,14476-14481]","","-"
2220,69,0,"Action[11383-11431,18295-18325,23264-23267,23269-23273,23275-23288,23290-23290]","","-"
2221,70,0,"Action[20701-20770,22344-22356,23907-23922]","","-"
2900,28,0,"@","","-"
2901,28,1,"","","-"
2902,28,2,"","","-"
2903,28,10,"","","-"
2904,28,11,"","","-"
2905,28,20,"","","-"
2906,28,21,"","","-"
2907,28,30,"","","-"
2908,28,31,"","","-"
2909,28,40,"","","-"
2910,28,41,"","","-"
2911,28,50,"","","-"
2912,28,51,"","","-"
2913,28,60,"","","-"
2914,28,61,"","","-"
2915,28,70,"","","-"
2916,28,72,"","","-"
2917,28,71,"","","-"
2918,28,73,"","","-"
2919,28,80,"","","-"
2920,28,81,"","","-"
2921,28,90,"","","-"
2922,28,91,"","","-"
2923,28,92,"","","-"
2926,28,102,"","","-"
2927,28,103,"","","-"
2928,28,110,"","","-"
2930,28,120,"","","-"
2931,28,130,"","","-"
2932,28,131,"","","-"
2933,28,132,"","","-"
2934,28,133,"","","-"
2935,28,140,"","","-"
2936,28,141,"","","-"
2937,28,142,"","","-"
2938,28,111,"","","-"
2939,28,52,"","","-"
2940,28,100,"","","-"
2941,28,101,"","","-"
2942,28,150,"","","-"
2943,28,160,"","","-"
2944,28,161,"","","-"
2945,28,121,"","","-"
2946,28,134,"","","-"
3000,25,0,"@","","-"
3001,25,200,"","","-"
3002,25,201,"","","-"
3003,25,202,"","","-"
3004,25,203,"","","-"
3005,25,204,"","","-"
3006,25,205,"","","-"
3007,25,206,"","","-"
3008,25,210,"","","-"
3009,25,211,"","","-"
3010,25,213,"","","-"
3011,25,300,"","","-"
3012,25,301,"","","-"
3013,25,302,"","","-"
3014,25,303,"","","-"
3015,25,304,"","","-"
3016,25,305,"","","-"
3017,25,306,"","","-"
3018,25,307,"","","-"
3019,25,308,"","","-"
3020,25,309,"","","-"
3021,25,310,"","","-"
3022,25,311,"","","-"
3023,25,312,"","","-"
3024,25,313,"","","-"
3025,25,314,"","","-"
3026,25,315,"","","-"
3027,25,316,"","","-"
3028,25,317,"","","-"
3029,25,318,"","","-"
3030,25,319,"","","-"
3031,25,320,"","","-"
3032,25,321,"","","-"
3033,25,322,"","","-"
3034,25,323,"","","-"
3035,25,324,"","","-"
3036,25,325,"","","-"
3037,25,327,"","","-"
3038,25,328,"","","-"
3039,25,1,"","","-"
3040,25,100,"","","-"
3041,25,101,"","","-"
3042,25,102,"","","-"
3043,25,103,"","","-"
3044,25,400,"","","-"
3045,25,401,"","","-"
3046,25,402,"","","-"
3047,25,403,"","","-"
3048,25,404,"","","-"
3049,25,405,"","","-"
3050,25,410,"","","-"
3051,25,411,"","","-"
3052,25,413,"","","-"
3053,25,406,"","","-"
3054,25,407,"","","-"
3055,25,2,"","","-"
3056,25,3,"","","-"
3060,25,212,"","","-"
3061,25,412,"","","-"
3062,25,7,"","","-"
3063,25,8,"","","-"
3064,25,500,"","","-"
3065,25,9,"","","-"
3300,26,0,"@","","-"
3301,26,2,"","","-"
3302,26,3,"","","-"
3303,26,4,"","","-"
3304,26,5,"","","-"
3305,26,6,"","","-"
3306,26,7,"","","-"
3307,26,8,"","","-"
3308,26,9,"","","-"
3309,26,10,"","","-"
3310,26,11,"","","-"
3311,26,1,"","","-"
3313,25,326,"","","-"
3314,25,329,"","","-"
3500,8,101,"","","-"
3501,8,102,"","","-"
3502,8,103,"","","-"
3503,8,104,"","","-"
3504,8,1000,"","","-"
3505,8,1001,"","","-"
3506,8,1002,"","","-"
3507,8,1003,"","","-"
3508,8,1004,"","","-"
3509,8,1005,"","","-"
3510,8,1050,"","","-"
3511,8,1051,"","","-"
3512,8,1052,"","","-"
3513,8,1053,"","","-"
3514,8,1054,"","","-"
3515,8,1055,"","","-"
3516,8,1056,"","","-"
3517,8,1057,"","","-"
3518,8,1058,"","","-"
3519,8,1059,"","","-"
3520,8,1060,"","","-"
3521,8,1061,"","","-"
3522,8,1062,"","","-"
3523,8,1063,"","","-"
3524,8,1064,"","","-"
3525,8,1065,"","","-"
3526,8,105,"","","-"
3527,8,1066,"","","-"
3528,8,1067,"","","-"
3529,8,1068,"","","-"
3531,8,1070,"","","-"
3535,8,1074,"","","-"
3536,8,1075,"","","-"
3540,8,1076,"","","-"
3541,8,1077,"","","-"
3542,8,1078,"","","-"
3543,8,1079,"","","-"
3544,8,1080,"","","-"
3545,8,1081,"","","-"
3546,8,1082,"","","-"
3547,8,1083,"","","-"
3600,27,0,"@","","-"
3601,27,1,"","","-"
3602,27,2,"","","-"
3603,27,100,"","","-"
3604,27,101,"","","-"
3605,27,102,"","","-"
3606,27,103,"","","-"
3607,27,104,"","","-"
3608,27,105,"","","-"
3609,27,106,"","","-"
3610,27,107,"","","-"
3611,27,108,"","","-"
3612,27,109,"","","-"
3613,27,110,"","","-"
3614,27,111,"","","-"
3615,27,112,"","","-"
3616,27,113,"","","-"
3617,27,114,"","","-"
3618,27,115,"","","-"
3619,27,116,"","","-"
3620,27,117,"","","-"
3621,27,118,"","","-"
3622,27,200,"","","-"
3623,27,201,"","","-"
3624,27,202,"","","-"
3625,27,203,"","","-"
3626,27,3,"","","-"
3627,27,4,"","","-"
4000,17,430,"","","-"
4001,17,431,"","","-"
4002,17,432,"","","-"
4003,17,433,"","","-"
4004,17,434,"","","-"
4005,17,435,"","","-"
4007,17,437,"","","-"
4008,17,438,"","","-"
4009,17,439,"","","-"
4011,17,55,"","","-"
4012,17,106,"","","-"
4013,17,107,"","","-"
4014,17,355,"","","-"
4016,17,164,"","","-"
4017,17,357,"","","-"
4018,17,165,"","","-"
4019,17,360,"","","-"
4020,17,359,"","","-"
4021,17,361,"","","-"
4022,17,445,"","","-"
4023,17,444,"","","-"
4024,17,443,"","","-"
4025,17,442,"","","-"
4026,17,440,"","","-"
4027,17,441,"","","-"
4028,17,74,"","","-"
4029,17,166,"","","-"
4030,17,446,"","","-"
4031,17,203,"","","-"
4032,17,448,"","","-"
4033,17,447,"","","-"
4034,17,358,"","","-"
5000,24,3001,"","","-"
5001,24,6002,"","","-"
5002,24,1210,"","","-"
5003,24,3522,"","","-"
5004,24,2220,"","","-"
5005,24,2221,"","","-"
5006,24,3401,"","","-"
5007,24,4002,"","","-"
5008,24,2225,"","","-"
5009,24,2226,"","","-"
5010,24,4052,"","","-"
5011,24,1200,"","","-"
5012,24,1205,"","","-"
5013,24,2111,"","","-"
5014,24,1211,"","","-"
5015,24,2227,"","","-"
5016,24,2228,"","","-"
5017,24,3104,"","","-"
5018,24,4053,"","","-"
5019,24,1206,"","","-"
5020,24,4049,"","","-"
5021,24,1212,"","","-"
5022,24,2229,"","","-"
5023,24,2230,"","","-"
5024,24,3523,"","","-"
5025,24,4054,"","","-"
5026,24,6302,"","","-"
5027,24,1213,"","","-"
5028,24,1214,"","","-"
5029,24,1215,"","","-"
5030,24,1216,"","","-"
5031,24,1217,"","","-"
5032,24,1218,"","","-"
5033,24,1219,"","","-"
5034,24,1220,"","","-"
5035,24,2232,"","","-"
5036,24,2233,"","","-"
5037,24,2234,"","","-"
5038,24,2235,"","","-"
5039,24,2236,"","","-"
5040,24,3105,"","","-"
5041,24,3106,"","","-"
5042,24,3107,"","","-"
5043,24,2231,"","","-"
5044,24,4055,"","","-"
5045,24,1221,"","","-"
5046,24,2237,"","","-"
5047,24,3402,"","","-"
5048,24,3530,"","","-"
5049,24,6209,"","","-"
5050,24,1222,"","","-"
5051,24,3108,"","","-"
5052,24,2238,"","","-"
5053,24,2239,"","","-"
5054,24,2240,"","","-"
5055,24,4057,"","","-"
5056,24,1223,"","","-"
5057,24,2241,"","","-"
5058,24,2242,"","","-"
5059,24,3531,"","","-"
5061,24,4058,"","","-"
5062,24,4059,"","","-"
5063,24,4056,"","","-"
5064,24,1224,"","","-"
5065,24,3109,"","","-"
5066,24,2245,"","","-"
5067,24,2246,"","","-"
5068,24,4061,"","","-"
5070,24,4060,"","","-"
5071,24,1225,"","","-"
5072,24,2248,"","","-"
5073,24,2249,"","","-"
5074,24,3532,"","","-"
5075,24,2247,"","","-"
5076,24,4062,"","","-"
5077,24,4063,"","","-"
