key,0,1,2,3,4,5,6,7,8
339,0,,0,,,,0,,False
340,0,,0,,,,0,,False
341,0,,0,,,,0,,False
342,0,,0,,,,0,,False
343,0,,0,,,,0,,False
344,0,,0,,,,0,,False
345,0,,0,,,,0,,False
346,0,,0,,,,0,,False
347,0,,0,,,,0,,False
348,0,,0,,,,0,,False
349,0,,0,,,,0,,False
350,0,,0,,,,0,,False
351,0,,0,,,,0,,False
352,0,,0,,,,0,,False
353,0,,0,,,,0,,False
354,0,,0,,,,0,,False
355,0,,0,,,,0,,False
356,0,,0,,,,0,,False
357,0,,0,,,,0,,False
358,0,,0,,,,0,,False
359,0,,0,,,,0,,False
360,0,,0,,,,0,,False
361,0,,0,,,,0,,False
362,0,,0,,,,0,,False
363,0,,0,,,,0,,False
364,0,,0,,,,0,,False
365,0,,0,,,,0,,False
366,0,,0,,,,0,,False
367,0,,0,,,,0,,False
368,0,,0,,,,0,,False
369,0,,0,,,,0,,False
370,0,,0,,,,0,,False
371,0,,0,,,,0,,False
372,0,,0,,,,0,,False
373,0,,0,,,,0,,False
374,0,,0,,,,0,,False
375,0,,0,,,,0,,False
376,0,,0,,,,0,,False
377,0,,0,,,,0,,False
378,0,,0,,,,0,,False
379,0,,0,,,,0,,False
380,0,,0,,,,0,,False
381,0,,0,,,,0,,False
382,0,,0,,,,0,,False
383,0,,0,,,,0,,False
384,0,,0,,,,0,,False
385,0,,0,,,,0,,False
386,0,,0,,,,0,,False
387,0,,0,,,,0,,False
388,0,,0,,,,0,,False
389,0,,0,,,,0,,False
390,0,,0,,,,0,,False
391,0,,0,,,,0,,False
392,0,,0,,,,0,,False
393,0,,0,,,,0,,False
394,0,,0,,,,0,,False
395,0,,0,,,,0,,False
396,0,,0,,,,0,,False
397,0,,0,,,,0,,False
398,0,,0,,,,0,,False
399,0,,0,,,,0,,False
400,0,,0,,,,0,,False
