key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2000452,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,0,0,0,0
2000453,"",0,"",0,0,1,0,0,False,"",25906,1,1,1,65655,0,0,0
2000454,"",0,"",0,0,1,0,0,False,"",25156,1,4,1,65658,0,0,0
2000455,"",0,"",0,0,1,0,0,False,"",25906,1,1,1,65653,0,0,0
2000456,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66043,3,0,0
2000457,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66043,3,0,0
2000458,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66082,3,0,0
2000459,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66082,3,0,0
2000460,"",0,"",0,0,1,0,0,False,"",25906,1,1,1,65650,0,0,0
2000461,"",0,"",0,0,1,0,0,False,"",30412,1,1,1,65808,3,0,0
2000462,"",0,"",0,0,1,0,0,False,"",30412,1,1,1,65808,3,0,0
2000463,"",0,"",0,0,1,0,0,False,"",24001,1,3,1,66207,3,0,0
2000464,"",0,"",0,0,1,0,0,False,"",25303,1,99,1,0,0,0,0
2000465,"",0,"",0,0,1,0,0,False,"",25017,1,99,1,0,0,0,0
2000466,"",0,"",0,0,1,0,0,False,"",25201,1,99,1,0,0,0,0
2000467,"",0,"",0,0,1,0,0,False,"",25202,1,99,1,0,0,0,0
2000468,"",0,"",0,0,1,0,0,False,"",25315,1,99,1,0,0,0,0
2000469,"",0,"",0,0,1,0,0,False,"",22609,1,99,1,0,0,0,0
2000470,"",0,"",0,0,1,0,0,False,"",21251,1,99,1,0,0,0,0
2000471,"",0,"",0,0,1,0,0,False,"",21206,1,99,1,0,0,0,0
2000472,"",0,"",0,0,1,0,0,False,"",21205,1,99,1,0,0,0,0
2000473,"",0,"",0,0,1,0,0,False,"",21207,1,99,1,0,0,0,0
2000474,"",0,"",0,0,1,0,0,False,"",21209,1,99,1,0,0,0,0
2000475,"",0,"",0,0,1,0,0,False,"",22609,1,99,1,0,0,0,0
2000476,"",0,"",0,0,1,0,0,False,"",21251,1,99,1,0,0,0,0
2000477,"",0,"",0,0,1,0,0,False,"",21455,1,99,1,0,0,0,0
2000478,"",0,"",0,0,1,0,0,False,"",21203,1,99,1,0,0,0,0
2000479,"",0,"",0,0,1,0,0,False,"",21206,1,99,1,0,0,0,0
2000480,"",0,"",0,0,1,0,0,False,"",21210,1,99,1,0,0,0,0
2000481,"",0,"",0,0,1,0,0,False,"",21454,1,99,1,0,0,0,0
2000482,"",0,"",0,0,1,0,0,False,"",22615,1,99,1,0,0,0,0
2000483,"",0,"",0,0,1,0,0,False,"",21454,1,99,1,0,0,0,0
2000484,"",0,"",0,0,1,0,0,False,"",21202,1,99,1,0,0,0,0
2000485,"",0,"",0,0,1,0,0,False,"",21822,1,99,1,0,0,0,0
2000486,"",0,"",0,0,1,0,0,False,"",21206,1,99,1,0,0,0,0
2000487,"",0,"",0,0,1,0,0,False,"",21205,1,99,1,0,0,0,0
2000488,"",0,"",0,0,1,0,0,False,"",21455,1,99,1,0,0,0,0
2000489,"",0,"",0,0,1,0,0,False,"",21211,1,99,1,0,0,0,0
2000490,"",0,"",0,0,1,0,0,False,"",21456,1,99,1,0,0,0,0
2000491,"",0,"",0,0,1,0,0,False,"",21251,1,99,1,0,0,0,0
2000492,"",0,"",0,0,1,0,0,False,"",21467,1,99,1,0,0,0,0
2000493,"",0,"",0,0,1,0,0,False,"",21469,1,99,1,0,0,0,0
2000494,"",0,"",0,0,1,0,0,False,"",22629,1,99,1,0,0,0,0
2000495,"",0,"",0,0,1,0,0,False,"",22629,1,99,1,0,0,0,0
2000496,"",0,"",0,0,1,0,0,False,"",21252,1,99,1,0,0,0,0
2000497,"",0,"",0,0,1,0,0,False,"",21453,1,99,1,0,0,0,0
2000498,"",0,"",0,0,1,0,0,False,"",21251,1,99,1,0,0,0,0
2000499,"",0,"",0,0,1,0,0,False,"",21206,1,99,1,0,0,0,0
2000500,"",0,"",0,0,1,0,0,False,"",21307,1,99,1,0,0,0,0
2000501,"",0,"",0,0,1,0,0,False,"",21451,1,99,1,0,0,0,0
2000502,"",0,"",0,0,1,0,0,False,"",21251,1,99,1,0,0,0,0
2000503,"",0,"",0,0,1,0,0,False,"",21251,1,99,1,0,0,0,0
2000504,"",0,"",0,0,1,0,0,False,"",21458,1,99,1,0,0,0,0
2000505,"",0,"",0,0,1,0,0,False,"",21459,1,99,1,0,0,0,0
2000506,"",0,"",0,0,1,0,0,False,"",21202,1,99,1,0,0,0,0
2000507,"",0,"",0,0,1,0,0,False,"",22253,1,99,1,0,0,0,0
2000508,"",0,"",0,0,1,0,0,False,"",29015,1,99,1,0,0,0,0
2000509,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66153,3,0,0
2000510,"",0,"",0,0,1,0,0,False,"",25152,1,5,1,66160,3,0,0
2000511,"",0,"",0,0,1,0,0,False,"",25155,1,5,1,66167,3,0,0
2000512,"",0,"",0,0,1,0,0,False,"",25902,1,1,1,0,0,0,0
2000513,"",0,"",0,0,1,0,0,False,"",25903,1,1,1,0,0,0,0
2000514,"",0,"",0,0,1,0,0,False,"",25904,1,1,1,0,0,0,0
2000515,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66155,3,0,0
2000516,"",0,"",0,0,1,0,0,False,"",21261,1,99,1,0,3,0,0
2000517,"",0,"",0,0,1,0,0,False,"",26024,1,1,1,66156,3,0,0
2000518,"",0,"",0,0,1,0,0,False,"",25906,1,1,1,0,3,0,0
2000519,"",0,"",0,0,1,0,0,False,"",26153,1,1,1,66080,3,0,0
2000520,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66225,3,0,0
2000521,"",0,"",0,0,1,0,0,False,"",25904,1,1,1,0,0,0,0
2000522,"",0,"",0,0,1,0,0,False,"",30401,1,1,1,66079,3,0,0
2000523,"",0,"",0,0,1,0,0,False,"",21002,1,1,1,66226,3,0,0
2000524,"",0,"",0,0,1,0,0,False,"",25919,1,2,1,65792,3,0,0
2000525,"",0,"",0,0,1,0,0,False,"",24454,1,1,1,65853,3,0,0
2000526,"",0,"",0,0,1,0,0,False,"",23001,1,1,1,65853,3,0,0
2000530,"",0,"",0,0,1,0,0,False,"",21907,0,99,1,0,3,0,0
2000531,"",0,"",0,0,1,0,0,False,"",21207,0,99,1,0,3,0,0
2000532,"",0,"",0,0,1,0,0,False,"",21822,0,99,1,0,3,0,0
2000533,"",0,"",0,0,1,0,0,False,"",29005,0,99,1,0,3,0,0
2000534,"",0,"",0,0,1,0,0,False,"",21262,0,99,1,0,3,0,0
2000535,"",0,"",0,0,1,0,0,False,"",21265,0,99,1,0,3,0,0
2000536,"",0,"",0,0,1,0,0,False,"",21003,0,99,1,0,3,0,0
2000537,"",0,"",0,0,1,0,0,False,"",21002,0,99,1,0,3,0,0
2000538,"",0,"",0,0,1,0,0,False,"",25158,0,99,1,0,3,0,0
2000539,"",0,"",0,0,1,0,0,False,"",25055,0,99,1,0,3,0,0
2000540,"",0,"",0,0,1,0,0,False,"",20664,0,99,1,0,3,0,0
2000541,"",0,"",0,0,1,0,0,False,"",25309,0,99,1,0,3,0,0
2000542,"",0,"",0,0,1,0,0,False,"",25919,0,99,1,0,3,0,0
2000543,"",0,"",0,0,1,0,0,False,"",25251,0,99,1,0,3,0,0
2000544,"",0,"",0,0,1,0,0,False,"",25057,0,99,1,0,3,0,0
2000545,"",0,"",0,0,1,0,0,False,"",25057,0,99,1,0,3,0,0
2000546,"",0,"",0,0,1,0,0,False,"",20625,1,99,1,0,1,0,0
2000547,"",0,"",0,0,1,0,0,False,"",30351,1,99,1,0,3,0,0
2000548,"",0,"",0,0,1,0,0,False,"",25919,1,99,1,0,3,0,0
2000549,"",0,"",0,0,1,0,0,False,"",21261,1,99,1,0,3,0,0
2000550,"",0,"",0,0,1,0,0,False,"",25919,1,99,1,0,3,0,0
2000551,"",0,"",0,0,1,0,0,False,"",25911,1,99,1,0,3,0,0
2000552,"",0,"",0,0,1,0,0,False,"",26151,0,99,1,0,3,0,0
2000553,"",0,"",0,0,1,0,0,False,"",26151,0,99,1,0,3,0,0
2000554,"",0,"",0,0,1,0,0,False,"",26151,0,99,1,0,3,0,0
2000555,"",0,"",0,0,1,0,0,False,"",26151,0,99,1,0,3,0,0
2000556,"",0,"",0,0,1,0,0,False,"",25009,1,99,1,0,3,0,0
2000557,"",0,"",0,0,1,0,0,False,"",25155,1,99,1,0,3,0,0
2000558,"",0,"",0,0,1,0,0,False,"",20664,1,99,1,0,3,0,0
2000559,"",0,"",0,0,1,0,0,False,"",21002,1,99,1,0,3,0,0
2000560,"",0,"",0,0,1,0,0,False,"",21265,1,99,1,0,3,0,0
2000561,"",0,"",0,0,1,0,0,False,"",22254,0,99,1,0,0,0,0
2000562,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66022,3,0,0
2000565,"",0,"",0,0,1,0,0,False,"",26018,1,1,1,0,0,0,0
2000566,"",0,"",0,0,1,0,0,False,"",26016,1,1,1,0,0,0,0
2000567,"",0,"",0,0,1,0,0,False,"",26017,1,1,1,0,0,0,0
2000568,"",0,"",0,0,1,0,0,False,"",26019,1,1,1,0,0,0,0
2000569,"",0,"",0,0,1,0,0,False,"",24108,1,1,1,65547,3,0,0
2000570,"",0,"",0,0,1,0,0,False,"",48340,1,1,1,0,3,0,0
2000571,"",0,"",0,0,1,0,0,False,"",20644,1,1,1,66246,3,0,0
2000572,"",0,"",0,0,1,0,0,False,"",21003,1,3,1,66248,3,0,0
2000573,"",0,"",0,0,1,0,0,False,"",21005,1,1,1,66251,3,0,0
2000574,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66251,3,0,0
2000575,"",0,"",0,0,1,0,0,False,"",32403,1,1,1,66252,3,0,0
2000576,"",0,"",0,0,1,0,0,False,"",25016,1,3,1,66252,3,0,0
2000577,"",0,"",0,0,1,0,0,False,"",25406,1,5,1,66254,3,0,0
2000578,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66255,3,0,0
2000579,"",0,"",0,0,1,0,0,False,"",21657,1,3,1,66259,3,0,0
2000580,"",0,"",0,0,1,0,0,False,"",22637,1,1,1,66262,3,0,0
2000581,"",0,"",0,0,1,0,0,False,"",22642,1,1,1,66262,3,0,0
2000582,"",0,"",0,0,1,0,0,False,"",25919,1,4,1,66264,3,0,0
2000583,"",0,"",0,0,1,0,0,False,"",22627,1,2,1,66264,3,0,0
2000585,"",0,"",0,0,1,0,0,False,"",22603,1,8,1,66267,3,0,0
2000586,"",0,"",0,0,1,0,0,False,"",25051,1276,3,1,66268,1,0,3
2000587,"",0,"",0,0,1,0,0,False,"",48516,1,1,1,66269,3,0,0
2000588,"",0,"",0,0,1,0,0,False,"",22261,1,1,1,66270,3,0,0
2000589,"",0,"",0,0,1,0,0,False,"",22261,1,1,1,66270,3,0,0
2000590,"",0,"",0,0,1,0,0,False,"",25919,1,5,1,66270,3,0,0
2000591,"",0,"",0,0,1,0,0,False,"",22641,1,1,1,66271,3,0,0
2000592,"",0,"",0,0,1,0,0,False,"",22202,1,2,1,66272,3,0,0
2000593,"",0,"",0,0,1,0,0,False,"",22256,1,1,1,66272,3,0,0
2000594,"",0,"",0,0,1,0,0,False,"",24402,1,1,1,66273,3,0,0
2000595,"",0,"",0,0,1,0,0,False,"",20663,1,1,1,66279,3,0,0
2000596,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66280,3,0,0
2000597,"",0,"",0,0,1,0,0,False,"",20642,1,3,1,66281,1,0,0
2000598,"",0,"",0,0,1,0,0,False,"",20641,1,3,1,66281,3,0,0
2000599,"",0,"",0,0,1,0,0,False,"",21003,1,4,1,66285,3,0,0
2000600,"",0,"",0,0,1,0,0,False,"",22601,1,3,1,66287,3,0,0
2000601,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66288,3,0,0
2000602,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66289,3,0,0
2000603,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66291,3,0,0
2000604,"",0,"",0,0,1,0,0,False,"",25911,1,1,1,66292,3,0,0
2000605,"",0,"",0,0,1,0,0,False,"",25310,1,5,1,66295,3,0,0
2000606,"",0,"",0,0,1,0,0,False,"",22614,306,1,1,66296,3,0,0
2000607,"",0,"",0,0,1,0,0,False,"",24405,1,3,1,66297,3,0,0
2000608,"",0,"",0,0,1,0,0,False,"",25308,1,6,1,66304,3,0,0
2000609,"",0,"",0,0,1,0,0,False,"",31408,1,1,1,66307,3,0,0
2000610,"",0,"",0,0,1,0,0,False,"",25201,1,1,1,66309,3,0,0
2000611,"",0,"",0,0,1,0,0,False,"",25054,1,1,1,66309,3,0,0
2000612,"",0,"",0,0,1,0,0,False,"",22204,1,4,1,66310,3,0,0
2000613,"",0,"",0,0,1,0,0,False,"",22603,1,1,1,66310,3,0,0
2000614,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66312,3,0,0
2000615,"",0,"",0,0,1,0,0,False,"",20661,1,1,1,66316,3,0,0
2000616,"",0,"",0,0,1,0,0,False,"",26015,1276,1,1,66323,1,0,3
2000617,"",0,"",0,0,1,0,0,False,"",20005,1,5,1,66323,3,0,0
2000618,"",0,"",0,0,1,0,0,False,"",25904,1,1,1,66324,3,0,0
2000619,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66325,3,0,0
2000620,"",0,"",0,0,1,0,0,False,"",20643,1,3,1,66326,3,0,0
2000621,"",0,"",0,0,1,0,0,False,"",22603,1,1,1,66327,1,0,0
2000622,"",0,"",0,0,1,0,0,False,"",22618,1,1,1,66327,3,0,0
2000623,"",0,"",0,0,1,0,0,False,"",21901,1,2,1,66328,3,0,0
2000624,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66330,3,0,0
2000625,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66331,3,0,0
2000626,"",0,"",0,0,1,0,0,False,"",22641,1,3,1,66332,3,0,0
2000627,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66333,1,0,0
2000628,"",0,"",0,0,1,0,0,False,"",21003,1,2,1,66333,3,0,0
2000629,"",0,"",0,0,1,0,0,False,"",21003,1,3,1,66334,3,0,0
2000630,"",0,"",0,0,1,0,0,False,"",25917,1,1,1,66336,3,0,0
2000631,"",0,"",0,0,1,0,0,False,"",25407,1,5,1,66340,3,0,0
2000632,"",0,"",0,0,1,0,0,False,"",22606,1,1,1,66341,1,0,0
2000633,"",0,"",0,0,1,0,0,False,"",22606,1,1,1,66341,3,0,0
2000634,"",0,"",0,0,1,0,0,False,"",22614,1,3,1,66342,3,0,0
2000636,"",0,"",0,0,1,0,0,False,"",29010,1,1,1,66348,3,0,0
2000637,"",0,"",0,0,1,0,0,False,"",25154,1,1,1,66348,3,0,0
2000638,"",0,"",0,0,1,0,0,False,"",25406,1,1,1,66351,3,0,0
2000639,"",0,"",0,0,1,0,0,False,"",23001,1,1,1,66353,3,0,0
2000640,"",0,"",0,0,1,0,0,False,"",22453,1,3,1,66354,3,0,0
2000641,"",0,"",0,0,1,0,0,False,"",25251,1,1,1,66355,3,0,0
2000642,"",0,"",0,0,1,0,0,False,"",22601,1,7,1,66356,3,0,0
2000643,"",0,"",0,0,1,0,0,False,"",31817,1,1,1,66357,3,0,0
2000644,"",0,"",0,0,1,0,0,False,"",48332,1,1,1,66357,3,0,0
2000645,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66358,3,0,0
2000646,"",0,"",0,0,1,0,0,False,"",22259,1,6,1,66361,3,0,0
2000647,"",0,"",0,0,1,0,0,False,"",22029,1,3,1,66366,1,0,0
2000648,"",0,"",0,0,1,0,0,False,"",25919,1,3,1,66366,3,0,0
2000649,"",0,"",0,0,1,0,0,False,"",25057,1,1,1,66367,3,0,0
2000650,"",0,"",0,0,1,0,0,False,"",25919,1,5,1,66369,3,0,0
2000651,"",0,"",0,0,1,0,0,False,"",25919,1276,3,1,66371,1,0,3
2000652,"",0,"",0,0,1,0,0,False,"",25917,1,3,1,66374,3,0,0
2000653,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66375,3,0,0
2000654,"",0,"",0,0,1,0,0,False,"",22454,1,5,1,66378,3,0,0
2000655,"",0,"",0,0,1,0,0,False,"",25057,1,1,1,66381,3,0,0
2000656,"",0,"",0,0,1,0,0,False,"",21817,1,4,1,66383,3,0,0
2000657,"",0,"",0,0,1,0,0,False,"",25315,1,3,1,66384,3,0,0
2000658,"",0,"",0,0,1,0,0,False,"",22417,1,1,1,66386,3,0,0
2000659,"",0,"",0,0,1,0,0,False,"",25057,1,1,1,66386,3,0,0
2000660,"",0,"",0,0,1,0,0,False,"",21262,1,3,1,66387,3,0,0
2000661,"",0,"",0,0,1,0,0,False,"",25022,1,4,1,66388,3,0,0
2000662,"",0,"",0,0,1,0,0,False,"",22261,1,3,1,66390,3,0,0
2000663,"",0,"",0,0,1,0,0,False,"",22631,1,3,1,66390,3,0,0
2000664,"",0,"",0,0,1,0,0,False,"",25057,1,2,1,66390,3,0,0
2000665,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66394,3,0,0
2000666,"",0,"",0,0,1,0,0,False,"",29204,1,1,1,66395,3,0,0
2000667,"",0,"",0,0,1,0,0,False,"",24301,1,3,1,66395,3,0,0
2000668,"",0,"",0,0,1,0,0,False,"",21202,1,1,1,66397,3,0,0
2000669,"",0,"",0,0,1,0,0,False,"",22301,1,3,1,66398,3,0,0
2000670,"",0,"",0,0,1,0,0,False,"",22029,1,1,1,66399,1,0,0
2000671,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66399,3,0,0
2000672,"",0,"",0,0,1,0,0,False,"",25911,1276,3,1,66401,1,0,3
2000673,"",0,"",0,0,1,0,0,False,"",22603,1,4,1,66402,3,0,0
2000674,"",0,"",0,0,1,0,0,False,"",25057,1,1,1,66403,3,0,0
2000675,"",0,"",0,0,1,0,0,False,"",25057,1,4,1,66403,3,0,0
2000676,"",0,"",0,0,1,0,0,False,"",22614,1,3,1,66404,3,0,0
2000677,"",0,"",0,0,1,0,0,False,"",25055,1,1,1,66407,3,0,0
2000678,"",0,"",0,0,1,0,0,False,"",23103,1,1,1,66408,3,0,0
2000679,"",0,"",0,0,1,0,0,False,"",35251,1,1,1,66408,3,0,0
2000680,"",0,"",0,0,1,0,0,False,"",21002,1,1,1,66408,3,0,0
2000681,"",0,"",0,0,1,0,0,False,"",23001,1,4,1,66409,3,0,0
2000682,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66411,3,0,0
2000683,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66411,3,0,0
2000684,"",0,"",0,0,1,0,0,False,"",24007,1,1,1,66411,3,0,0
2000685,"",0,"",0,0,1,0,0,False,"",26024,1,4,1,66412,3,0,0
2000686,"",0,"",0,0,1,0,0,False,"",26024,1,1,1,66412,3,0,0
2000687,"",0,"",0,0,1,0,0,False,"",21601,1,1,1,66416,3,0,0
2000688,"",0,"",0,0,1,0,0,False,"",25214,1,1,1,66417,3,0,0
2000689,"",0,"",0,0,1,0,0,False,"",24406,1,1,1,66417,3,0,0
2000690,"",0,"",0,0,1,0,0,False,"",24353,1,1,1,66421,3,0,0
2000693,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66425,3,0,0
2000694,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66425,3,0,0
2000695,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66425,3,0,0
2000696,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,0,3,0,0
2000697,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66426,3,0,0
2000698,"",0,"",0,0,1,0,0,False,"",27281,1,8,1,66428,3,0,0
2000699,"",0,"",0,0,1,0,0,False,"",25153,1,12,1,66429,3,0,0
2000700,"",0,"",0,0,1,0,0,False,"",21820,1,12,1,66429,3,0,0
2000701,"",0,"",0,0,1,0,0,False,"",48003,1,1,1,66430,3,0,0
2000702,"",0,"",0,0,1,0,0,False,"",30363,1,1,1,66434,3,0,0
2000703,"",0,"",0,0,1,0,0,False,"",21819,1,4,1,66435,3,0,0
2000704,"",0,"",0,0,1,0,0,False,"",26103,1,1,1,66437,3,0,0
2000705,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66437,3,0,0
2000706,"",0,"",0,0,1,0,0,False,"",25911,1,5,1,66438,3,0,0
2000707,"",0,"",0,0,1,0,0,False,"",22401,1,1,1,66440,3,0,0
2000708,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66441,3,0,0
2000709,"",0,"",0,0,1,0,0,False,"",30351,1,1,1,66444,3,0,0
2000710,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66445,3,0,0
2000711,"",0,"",0,0,1,0,0,False,"",21002,1,2,1,66447,3,0,0
2000712,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000713,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000714,"",0,"",0,0,1,0,0,False,"",22606,1,1,1,0,3,0,0
2000715,"",0,"",0,0,1,0,0,False,"",22627,1,1,1,66457,3,0,0
2000716,"",0,"",0,0,1,0,0,False,"",25057,1,1,1,66449,3,0,0
2000717,"",0,"",0,0,1,0,0,False,"",21280,1,3,1,66450,3,0,0
2000718,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66451,3,0,0
2000719,"",0,"",0,0,1,0,0,False,"",26002,1,1,1,66452,3,0,0
2000720,"",0,"",0,0,1,0,0,False,"",26002,1,1,1,66453,3,0,0
2000721,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66453,3,0,0
2000722,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66453,3,0,0
2000723,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66462,3,0,0
2000724,"",0,"",0,0,1,0,0,False,"",25152,1,1,1,66463,3,0,0
2000725,"",0,"",0,0,1,0,0,False,"",24352,1,3,1,66463,3,0,0
2000726,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66464,3,0,0
2000727,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,0,3,0,0
2000728,"",0,"",0,0,1,0,0,False,"",22603,1,4,1,66468,3,0,0
2000729,"",0,"",0,0,1,0,0,False,"",22251,1,1,1,66469,3,0,0
2000730,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66470,3,0,0
2000731,"",0,"",0,0,1,0,0,False,"",20646,1,1,1,66471,3,0,0
2000732,"",0,"",0,0,1,0,0,False,"",21266,1,6,1,66473,3,0,0
2000733,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66475,3,0,0
2000734,"",0,"",0,0,1,0,0,False,"",30435,1,5,1,66478,3,0,0
2000735,"",0,"",0,0,1,0,0,False,"",20663,1,1,1,66479,3,0,0
2000736,"",0,"",0,0,1,0,0,False,"",25903,1,1,1,66480,3,0,0
2000737,"",0,"",0,0,1,0,0,False,"",38001,1,1,1,66484,3,0,0
2000738,"",0,"",0,0,1,0,0,False,"",25057,1,1,1,66486,3,0,0
2000739,"",0,"",0,0,1,0,0,False,"",26103,1,1,1,66487,3,0,0
2000740,"",0,"",0,0,1,0,0,False,"",22603,1,1,1,66490,3,0,0
2000741,"",0,"",0,0,1,0,0,False,"",22603,1,1,1,66491,3,0,0
2000742,"",0,"",0,0,1,0,0,False,"",38051,1,1,1,66492,3,0,0
2000743,"",0,"",0,0,1,0,0,False,"",22601,1,5,1,66493,3,0,0
2000744,"",0,"",0,0,1,0,0,False,"",20664,1,5,1,66494,3,0,0
2000745,"",0,"",0,0,1,0,0,False,"",21901,1,1,1,66497,3,0,0
2000746,"",0,"",0,0,1,0,0,False,"",25057,1,1,1,66501,3,0,0
2000747,"",0,"",0,0,1,0,0,False,"",25057,1,1,1,66501,3,0,0
2000748,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66502,3,0,0
2000749,"",0,"",0,0,1,0,0,False,"",20623,1,1,1,66506,3,0,0
2000750,"",0,"",0,0,1,0,0,False,"",25919,1,3,1,66506,3,0,0
2000751,"",0,"",0,0,1,0,0,False,"",21262,1,4,1,66509,3,0,0
2000752,"",0,"",0,0,1,0,0,False,"",21253,1,1,1,66510,3,0,0
2000753,"",0,"",0,0,1,0,0,False,"",20649,1,1,1,66511,3,0,0
2000756,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66523,3,0,0
2000757,"",0,"",0,0,1,0,0,False,"",25919,1,9,1,66523,3,0,0
2000758,"",0,"",0,0,1,0,0,False,"",21003,1,3,1,66525,3,0,0
2000759,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66527,3,0,0
2000760,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66527,3,0,0
2000761,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66527,3,0,0
2000762,"",0,"",0,0,1,0,0,False,"",20649,1,4,1,66531,3,0,0
2000763,"",0,"",0,0,1,0,0,False,"",22602,1,5,1,66534,3,0,0
2000764,"",0,"",0,0,1,0,0,False,"",25005,1,8,1,66535,3,0,0
2000765,"",0,"",0,0,1,0,0,False,"",21003,1,8,1,66536,3,0,0
2000766,"",0,"",0,0,1,0,0,False,"",21002,1,1,1,66537,3,0,0
2000767,"",0,"",0,0,1,0,0,False,"",42345,1,3,1,66539,3,0,0
2000768,"",0,"",0,0,1,0,0,False,"",40128,1,3,1,66539,3,0,0
2000769,"",0,"",0,0,1,0,0,False,"",42345,1,3,1,66539,3,0,0
2000770,"",0,"",0,0,1,0,0,False,"",40128,1,3,1,66539,3,0,0
2000771,"",0,"",0,0,1,0,0,False,"",25019,1,1,1,66540,3,0,0
2000772,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66541,3,0,0
2000773,"",0,"",0,0,1,0,0,False,"",26014,1,1,1,66057,3,0,0
2000774,"",0,"",0,0,1,0,0,False,"",21951,1,3,1,66547,3,0,0
2000775,"",0,"",0,0,1,0,0,False,"",48309,1,4,1,66554,3,0,0
2000776,"",0,"",0,0,1,0,0,False,"",26015,1276,3,1,66555,1,0,3
2000777,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66556,3,0,0
2000779,"",0,"",0,0,1,0,0,False,"",26015,1276,1,1,66558,1,0,3
2000780,"",0,"",0,0,1,0,0,False,"",22603,1,3,1,66559,3,0,0
2000781,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66562,3,0,0
2000782,"",0,"",0,0,1,0,0,False,"",26015,1276,3,1,66571,1,0,3
2000783,"",0,"",0,0,1,0,0,False,"",24111,1,2,1,66567,3,0,0
2000784,"",0,"",0,0,1,0,0,False,"",25156,1,8,1,66569,3,0,0
2000785,"",0,"",0,0,1,0,0,False,"",25154,1,3,1,66575,3,0,0
2000786,"",0,"",0,0,1,0,0,False,"",24107,1,3,1,66575,3,0,0
2000787,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66576,3,0,0
2000788,"",0,"",0,0,1,0,0,False,"",30351,1,1,1,66577,3,0,0
2000789,"",0,"",0,0,1,0,0,False,"",20684,1,4,1,66580,3,0,0
2000790,"",0,"",0,0,1,0,0,False,"",22605,1,6,1,66581,3,0,0
2000791,"",0,"",0,0,1,0,0,False,"",26153,1,1,1,66338,3,0,0
2000792,"",0,"",0,0,1,0,0,False,"",26002,1,1,1,66636,3,0,0
2000793,"",0,"",0,0,1,0,0,False,"",25010,1,1,1,66636,3,0,0
2000794,"",0,"",0,0,1,0,0,False,"",23154,1,3,1,66636,3,0,0
2000795,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000796,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,65991,3,0,0
2000797,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
